method,row_index,date,metric,uniform_loss,intercept_loss,slopes_loss,weighted_loss,total,intercept_at_uniform_slopes,slopes_at_uniform_intercept,intercept_at_weighted_slopes,slopes_at_weighted_intercept,interaction,symmetric_intercept,symmetric_slopes
learned_market,3567,2025-10-10,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3567,2025-10-10,brier,0.34537196782759905,0.36770067186689137,0.37212269991449143,0.39465493843896166,0.04928297061136261,0.022328704039292324,0.02675073208689238,0.022532238524470227,0.026954266572070285,0.00020353448517790307,0.022430471281881276,0.026852499329481333
learned_market,3572,2025-10-17,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3572,2025-10-17,brier,0.3679528681950416,0.39040928992965934,0.37717501330146064,0.3995075600310174,0.03155469183597581,0.02245642173461776,0.009222145106419055,0.022332546729556757,0.009098270101358052,-0.00012387500506100269,0.02239448423208726,0.009160207603888554
learned_market,3577,2025-10-24,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3577,2025-10-24,brier,0.209734141787394,0.19247927670413914,0.21808246040044887,0.2005121002384569,-0.009222041548937104,-0.017254865083254856,0.008348318613054878,-0.017570360161991982,0.008032823534317751,-0.0003154950787371269,-0.01741261262262342,0.008190571073686315
learned_market,3582,2025-10-31,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3582,2025-10-31,brier,0.3131046017204698,0.33478596629281887,0.34534271914477827,0.36750945562591103,0.05440485390544125,0.021681364572349093,0.03223811742430849,0.022166736481132765,0.03272348933309216,0.00048537190878367165,0.02192405052674093,0.032480803378700324
learned_market,3587,2025-11-07,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3587,2025-11-07,brier,0.2718617707887565,0.25268390267450364,0.284785503635737,0.26507511294365915,-0.006786657845097355,-0.019177868114252872,0.012923732846980507,-0.01971039069207786,0.012391210269155517,-0.0005325225778249898,-0.019444129403165367,0.012657471558068012
learned_market,3592,2025-11-14,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3592,2025-11-14,brier,0.14227470843607343,0.1289874118402345,0.1344958765158837,0.12175003953166354,-0.02052466890440989,-0.013287296595838938,-0.007778831920189716,-0.012745836984220174,-0.007237372308570952,0.0005414596116187775,-0.013016566790029556,-0.007508102114380334
learned_market,3597,2025-11-21,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3597,2025-11-21,brier,0.3180576078404736,0.33985416466514634,0.331128371807112,0.35321449361638063,0.03515688577590703,0.02179655682467274,0.013070763966638421,0.02208612180926861,0.01336032895123429,0.0002895649845958692,0.021941339316970676,0.013215546458936356
learned_market,3602,2025-11-28,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3602,2025-11-28,brier,0.3404924163928619,0.36281912888663687,0.3113777642794952,0.33301599558089867,-0.0074764208119632025,0.02232671249377499,-0.029114652113366668,0.021638231301403466,-0.029803133305738194,-0.0006884811923715262,0.02198247189758923,-0.02945889270955243
learned_market,3607,2025-12-05,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3607,2025-12-05,brier,0.17936186822633216,0.16373054012322555,0.1818083169251682,0.16620138857282857,-0.013160479653503587,-0.015631328103106606,0.0024464486988360346,-0.015606928352339622,0.002470848449603019,2.439975076698464e-05,-0.015619128227723114,0.002458648574219527
learned_market,3612,2025-12-12,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3612,2025-12-12,brier,0.2524179574720217,0.27184351617989666,0.25553794897223486,0.2746986217615505,0.022280664289528795,0.019425558707874935,0.0031199915002131373,0.019160672789315658,0.0028551055816538606,-0.0002648859185592767,0.019293115748595296,0.002987548540933499
learned_market,3617,2025-12-19,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3617,2025-12-19,brier,0.1722697570785024,0.1884194895472711,0.15007288138939018,0.16487142933903032,-0.007398327739472077,0.016149732468768718,-0.022196875689112217,0.01479854794964014,-0.023548060208240795,-0.0013511845191285787,0.015474140209204429,-0.022872467948676506
learned_market,3622,2025-12-26,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3622,2025-12-26,brier,0.2907889579956307,0.31123900022313855,0.3202507776386788,0.3408733631471112,0.05008440515148049,0.020450042227507848,0.029461819643048115,0.02062258550843238,0.029634362923972646,0.00017254328092453086,0.020536313867970113,0.02954809128351038
learned_market,3630,2026-01-09,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3630,2026-01-09,brier,0.27536553227863125,0.2998109789273817,0.29363099052488967,0.31861887347581463,0.04325334119718338,0.024445446648750424,0.018265458246258415,0.024987882950924967,0.018807894548432957,0.0005424363021745426,0.024716664799837695,0.018536676397345686
learned_market,3635,2026-01-16,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3635,2026-01-16,brier,0.28711847465418855,0.31195218428852783,0.29386338195743356,0.3188708408438596,0.03175236618967103,0.024833709634339285,0.006744907303245007,0.025007458886426026,0.006918656555331748,0.0001737492520867412,0.024920584260382656,0.0068317819292883775
learned_market,3640,2026-01-23,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3640,2026-01-23,brier,0.1842443916598266,0.20322293775738967,0.16810117909967065,0.18616354557928388,0.0019191539194572949,0.01897854609756308,-0.01614321256015594,0.018062366479613234,-0.017059392178105787,-0.0009161796179498471,0.018520456288588158,-0.016601302369130863
learned_market,3645,2026-01-30,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3645,2026-01-30,brier,0.29250348698887696,0.26842228420029285,0.28236224967775014,0.25872704804995683,-0.03377643893892013,-0.02408120278858411,-0.010141237311126816,-0.023635201627793312,-0.009695236150336017,0.00044600116079079877,-0.02385820220818871,-0.009918236730731417
learned_market,3650,2026-02-06,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3650,2026-02-06,brier,0.2403925924598442,0.21868210888417183,0.2068914474384241,0.1868839701981773,-0.053508622261666916,-0.021710483575672374,-0.0335011450214201,-0.020007477240246818,-0.03179813868599454,0.0017030063354255554,-0.020858980407959596,-0.03264964185370732
learned_market,3655,2026-02-13,direction_error,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
learned_market,3655,2026-02-13,brier,0.2089943955167199,0.23027703489256718,0.27579894270661387,0.30026313311342423,0.09126873759670434,0.02128263937584729,0.06680454718989398,0.02446419040681036,0.06998609822085705,0.00318155103096307,0.022873414891328825,0.06839532270537552
learned_market,3659,2026-02-27,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3659,2026-02-27,brier,0.26156769550513775,0.2854487062140528,0.31988295508709214,0.3456789994743956,0.08411130396925787,0.023881010708915074,0.05831525958195438,0.025796044387303485,0.06023029326034279,0.0019150336783884114,0.02483852754810928,0.05927277642114859
learned_market,3664,2026-03-06,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3664,2026-03-06,brier,0.24511802334555197,0.22359112427562877,0.20675128548832214,0.18690454521966812,-0.058213478125883844,-0.021526899069923194,-0.03836673785722983,-0.019846740268654017,-0.03668657905596065,0.001680158801269177,-0.020686819669288606,-0.03752665845659524
learned_market,3669,2026-03-13,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3669,2026-03-13,brier,0.21129395323310257,0.23261430596474553,0.20643984472698523,0.2274608552724213,0.016166902039318726,0.021320352731642955,-0.004854108506117338,0.021021010545436064,-0.00515345069232423,-0.00029934218620689124,0.02117068163853951,-0.005003779599220784
learned_market,3674,2026-03-20,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3674,2026-03-20,brier,0.20156807704864482,0.22254052278820224,0.1870433527110137,0.20703216333174665,0.005464086283101827,0.02097244573955742,-0.014524724337631134,0.01998881062073296,-0.015508359456455595,-0.0009836351188244608,0.02048062818014519,-0.015016541897043365
learned_market,3679,2026-03-27,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3679,2026-03-27,brier,0.21673341555273715,0.23808001503528683,0.22062682837379874,0.24134315376403215,0.024609738211295,0.02134659948254969,0.0038934128210615926,0.02071632539023341,0.003263138728745313,-0.0006302740923162797,0.02103146243639155,0.0035782757749034527
learned_market,3684,2026-04-03,direction_error,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0
learned_market,3684,2026-04-03,brier,0.27409834679072503,0.25076577637456077,0.24345784935750983,0.22174952293896089,-0.05234882385176415,-0.023332570416164267,-0.030640497433215202,-0.021708326418548946,-0.02901625343559988,0.0016242439976153489,-0.022520448417356606,-0.029828375434407542
learned_market,3688,2026-04-10,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3688,2026-04-10,brier,0.30275910147107543,0.2782577905011971,0.2958537576082988,0.2715609952040212,-0.031198106267054215,-0.024501310969878343,-0.006905343862776636,-0.02429276240427758,-0.006696795297175873,0.00020854856560076351,-0.02439703668707796,-0.006801069579976254
learned_market,3693,2026-04-17,direction_error,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-0.5,-0.5
learned_market,3693,2026-04-17,brier,0.27416933740669797,0.2508631117597414,0.2586973353182785,0.23646502865314264,-0.03770430875355532,-0.023306225646956558,-0.015472002088419479,-0.022232306665135843,-0.014398083106598764,0.0010739189818206873,-0.0227692661560462,-0.014935042597509121
learned_market,3698,2026-04-24,direction_error,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-0.5,-0.5
learned_market,3698,2026-04-24,brier,0.2886329594058846,0.2650378339950505,0.2580664244938519,0.23557481977752104,-0.05305813962836359,-0.02359512541083414,-0.030566534912032706,-0.022491604716330882,-0.02946301421752945,0.0011035206945032572,-0.02304336506358251,-0.030014774564781077
learned_market,3705,2026-05-08,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3705,2026-05-08,brier,0.30359280687258106,0.32700579936631774,0.31489955499939476,0.3382255696476275,0.034632762775046455,0.023412992493736684,0.011306748126813704,0.02332601464823275,0.011219770281309771,-8.697784550393273e-05,0.023369503570984718,0.011263259204061737
learned_market,3710,2026-05-15,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3710,2026-05-15,brier,0.15459792198662295,0.13913323891229043,0.15379919226616173,0.13878666893509606,-0.01581125305152689,-0.01546468307433252,-0.0007987297204612165,-0.015012523331065675,-0.000346569977194372,0.0004521597432668445,-0.015238603202699097,-0.0005726498488277942
learned_market,3715,2026-05-22,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3715,2026-05-22,brier,0.2758690318449113,0.2531144820117899,0.2974468974889041,0.2739862993986323,-0.0018827324462790118,-0.022754549833121418,0.021577865643992833,-0.023460598090271845,0.020871817386842406,-0.0007060482571504267,-0.02310757396169663,0.02122484151541762
learned_market,3720,2026-05-29,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3720,2026-05-29,brier,0.22155787212613443,0.24340374841256435,0.22275937237858992,0.24465402198685476,0.02309614986072034,0.02184587628642992,0.0012015002524554952,0.021894649608264843,0.001250273574290417,4.877332183492178e-05,0.021870262947347383,0.001225886913372956
learned_market,3725,2026-06-05,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3725,2026-06-05,brier,0.32099864387997407,0.29592429617975924,0.30009613705308164,0.2758899121820714,-0.04510873169790269,-0.025074347700214827,-0.02090250682689243,-0.024206224871010262,-0.020034383997687866,0.0008681228292045651,-0.024640286285612545,-0.020468445412290148
learned_market,3730,2026-06-12,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3730,2026-06-12,brier,0.36650652925634747,0.34066474095247995,0.33059364309135897,0.30609649865104344,-0.06041003060530403,-0.02584178830386752,-0.0359128861649885,-0.024497144440315533,-0.034568242301436514,0.0013446438635519864,-0.025169466372091526,-0.03524056423321251
learned_market,3739,2026-06-26,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3739,2026-06-26,brier,0.24717290123439858,0.224979205911703,0.24813930517462882,0.22590095786533487,-0.02127194336906371,-0.022193695322695578,0.0009664039402302316,-0.022238347309293943,0.0009217519536318663,-4.465198659836522e-05,-0.02221602131599476,0.000944077946931049
learned_market,3744,2026-07-03,direction_error,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.5,-0.5
learned_market,3744,2026-07-03,brier,0.23972088174346307,0.2626859662944155,0.2267932490226371,0.24908043557898493,0.009359553835521867,0.02296508455095242,-0.012927632720825977,0.022287186556347843,-0.013605530715430553,-0.000677897994604576,0.02262613555365013,-0.013266581718128265
learned_market,3749,2026-07-10,direction_error,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.5
learned_market,3749,2026-07-10,brier,0.26134278657139026,0.2847691964512838,0.24227258906193452,0.2646099752968964,0.0032671887255061316,0.02342640987989353,-0.01907019750945574,0.02233738623496187,-0.020159221154387397,-0.0010890236449316304,0.0228818980574277,-0.019614709331921568
learned_market,3754,2026-07-17,direction_error,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-0.5,0.5
learned_market,3754,2026-07-17,brier,0.27004592338923644,0.24692719540943742,0.3018906526041549,0.2777027655316037,0.007656842142367282,-0.023118727979799025,0.03184472921491843,-0.02418788707255115,0.030775570122166307,-0.0010691590927521255,-0.023653307526175088,0.03131014966854237
learned_market,3759,2026-07-24,direction_error,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
learned_market,3759,2026-07-24,brier,0.2357972728612438,0.25843536192375793,0.23751071099756477,0.2600800214061793,0.024282748544935506,0.022638089062514133,0.001713438136320966,0.02256931040861454,0.0016446594824213734,-6.87786538995927e-05,0.022603699735564337,0.0016790488093711697
learned_market,3764,2026-07-31,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3764,2026-07-31,brier,0.36376930764399923,0.33822757464438225,0.41602495267994855,0.38983063181814087,0.026061324174141642,-0.025541732999616984,0.052255645035949316,-0.026194320861807674,0.051603057173758626,-0.00065258786219069,-0.02586802693071233,0.05192935110485397
learned_market,3769,2026-08-07,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,3769,2026-08-07,brier,0.20246195114322094,0.22285297060880035,0.17112659215318488,0.18951904620940002,-0.012942904933820915,0.02039101946557942,-0.03133535899003606,0.018392454056215146,-0.03333392439940033,-0.0019985654093642724,0.019391736760897282,-0.0323346416947182
learned_market,3774,2026-08-14,direction_error,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.5
learned_market,3774,2026-08-14,brier,0.23851467719787875,0.26135616956653585,0.2540495603807009,0.27754398086009,0.03902930366221127,0.022841492368657096,0.015534883182822173,0.0234944204793891,0.016187811293554177,0.000652928110732004,0.023167956424023098,0.015861347238188175
learned_market,3779,2026-08-21,direction_error,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.5,-0.5
learned_market,3779,2026-08-21,brier,0.2717466624963347,0.29513605681907595,0.24748076770787078,0.269718585627316,-0.0020280768690187356,0.02338939432274123,-0.024265894788463943,0.022237817919445207,-0.025417471191759966,-0.0011515764032959952,0.02281360612109322,-0.024841682990111955
learned_vol_interaction,2418,2021-01-08,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2418,2021-01-08,brier,0.2501109912841414,0.2527627293050931,0.26622156331863717,0.2689525448101068,0.018841553525965393,0.0026517380209516994,0.016110572034495785,0.0027309814914696084,0.016189815505013694,7.924347051790903e-05,0.002691359756210654,0.01615019376975474
learned_vol_interaction,2423,2021-01-15,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2423,2021-01-15,brier,0.4153647269615809,0.4126482027141425,0.37533110874430414,0.3725103328781176,-0.04285439408346331,-0.002716524247438401,-0.040033618217276745,-0.0028207758661865645,-0.04013786983602491,-0.00010425161874816347,-0.0027686500568124828,-0.04008574402665083
learned_vol_interaction,2428,2021-01-22,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2428,2021-01-22,brier,0.14429541277854607,0.14609165781290193,0.16300532759369446,0.16497318861380858,0.020677775835262507,0.0017962450343558534,0.018709914815148387,0.00196786102011412,0.018881530800906654,0.00017161598575826664,0.0018820530272349867,0.01879572280802752
learned_vol_interaction,2433,2021-01-29,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2433,2021-01-29,brier,0.3362717836202831,0.3333526016378055,0.3232357045639126,0.32031605714383854,-0.015955726476444554,-0.002919181982477592,-0.013036079056370498,-0.0029196474200740563,-0.013036544493966962,-4.654375964641133e-07,-0.0029194147012758243,-0.01303631177516873
learned_vol_interaction,2438,2021-02-05,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2438,2021-02-05,brier,0.2456153900284351,0.2430137414075274,0.211488330984569,0.2091339559267969,-0.036481434101638205,-0.0026016486209076983,-0.03412705904386609,-0.0023543750577721123,-0.03387978548073051,0.000247273563135586,-0.0024780118393399053,-0.0340034222622983
learned_vol_interaction,2443,2021-02-19,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2443,2021-02-19,brier,0.1814748923452011,0.18360411328751264,0.2092858022227864,0.21155528222351458,0.03008038987831349,0.0021292209423115493,0.027810909877585305,0.0022694800007281857,0.02795116893600194,0.00014025905841663633,0.0021993504715198675,0.027881039406793623
learned_vol_interaction,2448,2021-02-26,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2448,2021-02-26,brier,0.2583276695470067,0.26098514501563064,0.28143033482046065,0.28421145168247064,0.02588378213546394,0.0026574754686239377,0.02310266527345395,0.0027811168620099913,0.023226306666840002,0.00012364139338605362,0.0027192961653169645,0.023164485970146975
learned_vol_interaction,2453,2021-03-05,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2453,2021-03-05,brier,0.1890078815535014,0.19121559711982525,0.19708299436090268,0.19934289411864725,0.010335012565145851,0.002207715566323848,0.00807511280740128,0.002259899757744571,0.008127296998822003,5.218419142072328e-05,0.0022338076620342096,0.008101204903111642
learned_vol_interaction,2458,2021-03-12,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2458,2021-03-12,brier,0.16427019377264537,0.1661149896564832,0.15361809173529445,0.15540292477093295,-0.008867269001712419,0.0018447958838378187,-0.010652102037350925,0.0017848330356385056,-0.010712064885550238,-5.996284819931308e-05,0.0018148144597381621,-0.010682083461450581
learned_vol_interaction,2463,2021-03-19,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2463,2021-03-19,brier,0.2113756286726855,0.20894058056814604,0.2320269871350167,0.229482910126656,0.018107281453970503,-0.0024350481045394556,0.02065135846233121,-0.0025440770083607067,0.02054232955850996,-0.00010902890382125108,-0.002489562556450081,0.020596844010420584
learned_vol_interaction,2468,2021-03-26,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2468,2021-03-26,brier,0.20696276517234274,0.20459385931727747,0.2355124505672478,0.23298608276702795,0.026023317594685208,-0.002368905855065273,0.028549685394905044,-0.0025263678002198364,0.02839222344975048,-0.00015746194515456335,-0.0024476368276425547,0.028470954422327763
learned_vol_interaction,2473,2021-04-02,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2473,2021-04-02,brier,0.3527844395067394,0.3557540435144328,0.3060560086173576,0.30895545204061237,-0.04382898746612701,0.002969604007693416,-0.04672843088938178,0.002899443423254766,-0.04679859147382043,-7.016058443864992e-05,0.002934523715474091,-0.0467635111816011
learned_vol_interaction,2477,2021-04-09,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2477,2021-04-09,brier,0.40952334306254556,0.41270955970555573,0.3489401260040418,0.35164022259174427,-0.0578831204708013,0.0031862166430101646,-0.06058321705850378,0.002700096587702483,-0.06106933711381146,-0.00048612005530768165,0.0029431566153563238,-0.06082627708615762
learned_vol_interaction,2482,2021-04-16,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2482,2021-04-16,brier,0.18767651317834136,0.1854460234601727,0.22458997858236737,0.22217928778431908,0.034502774605977726,-0.0022304897181686656,0.036913465404026014,-0.0024106907980482872,0.03673326432414639,-0.00018020107987962164,-0.0023205902581084764,0.0368233648640862
learned_vol_interaction,2487,2021-04-23,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2487,2021-04-23,brier,0.41743209663666825,0.42060468472592866,0.4012127670424095,0.4041416042927608,-0.013290492343907445,0.0031725880892604086,-0.016219329594258758,0.0029288372503513127,-0.016463080433167854,-0.00024375083890909588,0.0030507126698058606,-0.016341205013713306
learned_vol_interaction,2492,2021-04-30,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2492,2021-04-30,brier,0.39244720504783115,0.39565495104047727,0.385866693288302,0.3890090186508442,-0.003438186396986953,0.003207745992646116,-0.006580511759529173,0.00314232536254222,-0.006645932389633069,-6.54206301038962e-05,0.003175035677594168,-0.006613222074581121
learned_vol_interaction,2494,2021-05-07,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2494,2021-05-07,brier,0.09729226877127338,0.09583223860874765,0.09601801894297488,0.09466002032790284,-0.0026322484433705384,-0.00146003016252573,-0.0012742498282985043,-0.0013579986150720341,-0.0011722182808448084,0.00010203154745369591,-0.001409014388798882,-0.0012232340545716563
learned_vol_interaction,2499,2021-05-14,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2499,2021-05-14,brier,0.20870971764361926,0.2062511760851167,0.22515826434073852,0.2226189351400315,0.013909217496412246,-0.0024585415585025583,0.01644854669711926,-0.0025393292007070134,0.016367759054914804,-8.078764220445511e-05,-0.002498935379604786,0.016408152876017032
learned_vol_interaction,2504,2021-05-21,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2504,2021-05-21,brier,0.14471749358808858,0.14280750416662294,0.12696645956696553,0.1252526682312946,-0.019464825356793974,-0.001909989421465641,-0.017751034021123047,-0.0017137913356709278,-0.017554835935328333,0.0001961980857947132,-0.0018118903785682844,-0.01765293497822569
learned_vol_interaction,2509,2021-05-28,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2509,2021-05-28,brier,0.3020803988454286,0.3050061846839457,0.29574839864292035,0.2986730451225513,-0.0034073537228773154,0.002925785838517103,-0.006332000202508237,0.0029246464796309213,-0.006333139561394419,-1.1393588861818849e-06,0.0029252161590740122,-0.006332569881951328
learned_vol_interaction,2514,2021-06-04,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2514,2021-06-04,brier,0.1694594844169811,0.17143891041136966,0.16406196145738805,0.16584907347139463,-0.0036104109455864786,0.0019794259943885506,-0.00539752295959306,0.001787112014006581,-0.005589836939975029,-0.00019231398038196956,0.0018832690041975658,-0.005493679949784044
learned_vol_interaction,2519,2021-06-11,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2519,2021-06-11,brier,0.10586111770550348,0.10741748208750403,0.10251738323559824,0.10393614496236547,-0.0019249727431380065,0.0015563643820005468,-0.0033437344699052407,0.0014187617267672342,-0.0034813371251385533,-0.0001376026552333126,0.0014875630543838905,-0.003412535797521897
learned_vol_interaction,2523,2021-06-18,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2523,2021-06-18,brier,0.3905113570391425,0.38716664484451185,0.3768804578951522,0.3737393579062339,-0.01677199913290861,-0.0033447121946306724,-0.01363089914399035,-0.003141099988918261,-0.013427286938277938,0.00020361220571241123,-0.0032429060917744668,-0.013529093041134144
learned_vol_interaction,2528,2021-06-25,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2528,2021-06-25,brier,0.12976750540307036,0.13144696041302342,0.11303058375248977,0.11447015201371735,-0.015297353389353008,0.0016794550099530625,-0.01673692165058059,0.0014395682612275834,-0.01697680839930607,-0.00023988674872549298,0.001559511635590323,-0.01685686502494333
learned_vol_interaction,2533,2021-07-02,direction_error,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_vol_interaction,2533,2021-07-02,brier,0.30495019757977054,0.30195461832372156,0.2872589420531118,0.28443048833366386,-0.020519709246106688,-0.002995579256048986,-0.017691255526658733,-0.002828453719447954,-0.017524129990057702,0.00016712553660103158,-0.00291201648774847,-0.017607692758358218
learned_vol_interaction,2538,2021-07-09,direction_error,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
