job,history,method,cutoff,seed,train_n,iterations,objective,gradient_inf,hessian_min,reduced_objective
rolling3_learned_order_offset_2025-06-30_20260910,rolling3,learned_order_offset,2025-06-30,20260910,720,3,0.6293588419751401,2.674076238218248e-14,0.19865554084207684,0.6231740041318476
rolling3_learned_market_2025-06-30_20260911,rolling3,learned_market,2025-06-30,20260911,720,4,0.639781840444016,1.3144867139214256e-14,0.010925866450101667,
rolling3_learned_vol_interaction_2025-06-30_20260911,rolling3,learned_vol_interaction,2025-06-30,20260911,720,4,0.6396520208943645,1.2015562156353354e-14,0.010924842175266502,
rolling3_learned_order_extension_2025-06-30_20260911,rolling3,learned_order_extension,2025-06-30,20260911,720,4,0.6391842267193353,7.724723638524722e-15,0.010928918600834368,
rolling3_learned_order_offset_2025-06-30_20260911,rolling3,learned_order_offset,2025-06-30,20260911,720,3,0.6391862345287221,1.919037845299343e-17,0.21245346606779952,0.6309521007985355
rolling3_learned_market_2025-06-30_20260912,rolling3,learned_market,2025-06-30,20260912,720,4,0.6342880837227338,1.168011000418634e-14,0.011594517837043081,
rolling3_learned_vol_interaction_2025-06-30_20260912,rolling3,learned_vol_interaction,2025-06-30,20260912,720,4,0.6342130280506233,1.6350852963253892e-14,0.011591982296709076,
rolling3_learned_order_extension_2025-06-30_20260912,rolling3,learned_order_extension,2025-06-30,20260912,720,4,0.6339744220790409,1.3755272962323595e-14,0.01159358128136253,
rolling3_learned_order_offset_2025-06-30_20260912,rolling3,learned_order_offset,2025-06-30,20260912,720,3,0.6339766399329084,6.844026213814747e-16,0.20995547679353732,0.6276754677083186
rolling3_learned_market_2025-09-30_20260910,rolling3,learned_market,2025-09-30,20260910,721,4,0.6524738265654335,3.9180356008194916e-17,0.014216443790162512,
rolling3_learned_vol_interaction_2025-09-30_20260910,rolling3,learned_vol_interaction,2025-09-30,20260910,721,4,0.6478642482889071,1.1774435593192578e-15,0.014145505835380882,
rolling3_learned_order_extension_2025-09-30_20260910,rolling3,learned_order_extension,2025-09-30,20260910,721,4,0.6474584179411313,1.7295193055488767e-15,0.014141538057554718,
rolling3_learned_order_offset_2025-09-30_20260910,rolling3,learned_order_offset,2025-09-30,20260910,721,3,0.6474589957439801,5.789639601072594e-17,0.22581550913930845,0.6423153844177306
rolling3_learned_market_2025-09-30_20260911,rolling3,learned_market,2025-09-30,20260911,721,4,0.6538800728202395,3.122502256758253e-17,0.01036526554988845,
rolling3_learned_vol_interaction_2025-09-30_20260911,rolling3,learned_vol_interaction,2025-09-30,20260911,721,3,0.6536246596738262,9.945178554380402e-10,0.010365728708395215,
rolling3_learned_order_extension_2025-09-30_20260911,rolling3,learned_order_extension,2025-09-30,20260911,721,4,0.6536155016004777,3.729655473350135e-17,0.01036567096102284,
rolling3_learned_order_offset_2025-09-30_20260911,rolling3,learned_order_offset,2025-09-30,20260911,721,2,0.6536155131114638,1.6990317030889102e-12,0.22793244382631164,0.6466280104532554
rolling3_learned_market_2025-09-30_20260912,rolling3,learned_market,2025-09-30,20260912,721,4,0.648399691613711,9.722420351437888e-15,0.012991806018900685,
rolling3_learned_vol_interaction_2025-09-30_20260912,rolling3,learned_vol_interaction,2025-09-30,20260912,721,4,0.6434349811001998,4.458326069434193e-14,0.01295472523447162,
rolling3_learned_order_extension_2025-09-30_20260912,rolling3,learned_order_extension,2025-09-30,20260912,721,4,0.6426147938791483,4.4227642381766685e-14,0.012951356054304542,
rolling3_learned_order_offset_2025-09-30_20260912,rolling3,learned_order_offset,2025-09-30,20260912,721,3,0.6426179830544799,8.456776945386935e-18,0.22994634662677768,0.6383055556514811
rolling3_learned_market_2025-12-31_20260910,rolling3,learned_market,2025-12-31,20260910,721,4,0.6424349817478762,9.934544506484677e-16,0.011367492427132737,
rolling3_learned_vol_interaction_2025-12-31_20260910,rolling3,learned_vol_interaction,2025-12-31,20260910,721,4,0.6383879707743122,6.343016389909195e-15,0.011353697355346021,
rolling3_learned_order_extension_2025-12-31_20260910,rolling3,learned_order_extension,2025-12-31,20260910,721,4,0.6381392072804152,5.9954211734103424e-15,0.011350473701607671,
rolling3_learned_order_offset_2025-12-31_20260910,rolling3,learned_order_offset,2025-12-31,20260910,721,2,0.6381397177389632,5.807064356287694e-13,0.22158671591508936,0.6284407850095762
rolling3_learned_market_2025-12-31_20260911,rolling3,learned_market,2025-12-31,20260911,721,3,0.6716015245548324,2.017954924254245e-10,0.010219688371392864,
rolling3_learned_vol_interaction_2025-12-31_20260911,rolling3,learned_vol_interaction,2025-12-31,20260911,721,4,0.6710464473083992,3.165870343657673e-17,0.010219696165673522,
rolling3_learned_order_extension_2025-12-31_20260911,rolling3,learned_order_extension,2025-12-31,20260911,721,4,0.666209219678962,4.478405493668625e-15,0.01021895565032535,
rolling3_learned_order_offset_2025-12-31_20260911,rolling3,learned_order_offset,2025-12-31,20260911,721,3,0.6662211061887408,1.2176787356210639e-12,0.23126677846595745,0.6623223351101488
rolling3_learned_market_2025-12-31_20260912,rolling3,learned_market,2025-12-31,20260912,721,4,0.6493600961929781,4.779163176316104e-16,0.01247553320359877,
rolling3_learned_vol_interaction_2025-12-31_20260912,rolling3,learned_vol_interaction,2025-12-31,20260912,721,4,0.6474741766628741,3.0815194146383007e-15,0.012476568660255594,
rolling3_learned_order_extension_2025-12-31_20260912,rolling3,learned_order_extension,2025-12-31,20260912,721,4,0.6465067580868161,2.7840577065951777e-14,0.012470585523027558,
rolling3_learned_order_offset_2025-12-31_20260912,rolling3,learned_order_offset,2025-12-31,20260912,721,3,0.6465108536652104,1.6263032587282567e-18,0.22637401283443606,0.640930501943623
rolling3_learned_market_2026-03-31_20260910,rolling3,learned_market,2026-03-31,20260910,718,4,0.6591814004928347,2.992397996059992e-17,0.011795965444862309,
rolling3_learned_vol_interaction_2026-03-31_20260910,rolling3,learned_vol_interaction,2026-03-31,20260910,718,4,0.6591335562309331,4.458781434346637e-17,0.01179664257221226,
rolling3_learned_order_extension_2026-03-31_20260910,rolling3,learned_order_extension,2026-03-31,20260910,718,4,0.6590111560383014,3.7226081592289795e-16,0.011797730847024866,
rolling3_learned_order_offset_2026-03-31_20260910,rolling3,learned_order_offset,2026-03-31,20260910,718,3,0.6590117711732041,5.095750210681871e-18,0.2244026201587951,0.6535011092698387
rolling3_learned_market_2026-03-31_20260911,rolling3,learned_market,2026-03-31,20260911,718,4,0.6640762200584138,4.3063664673830936e-17,0.011671674569778152,
rolling3_learned_vol_interaction_2026-03-31_20260911,rolling3,learned_vol_interaction,2026-03-31,20260911,718,4,0.6633587116281239,2.0274580625478933e-17,0.011666882326611446,
rolling3_learned_order_extension_2026-03-31_20260911,rolling3,learned_order_extension,2026-03-31,20260911,718,4,0.6633549447483889,2.2551405187698492e-17,0.011667154784699386,
rolling3_learned_order_offset_2026-03-31_20260911,rolling3,learned_order_offset,2026-03-31,20260911,718,2,0.6633549510723716,6.585784841734929e-14,0.23585599751421202,0.6595464164194679
rolling3_learned_market_2026-03-31_20260912,rolling3,learned_market,2026-03-31,20260912,718,4,0.6512141410136011,1.0737938316296436e-15,0.012432416980602278,
rolling3_learned_vol_interaction_2026-03-31_20260912,rolling3,learned_vol_interaction,2026-03-31,20260912,718,4,0.650355066241557,4.3530717225293e-15,0.012430280652527699,
rolling3_learned_order_extension_2026-03-31_20260912,rolling3,learned_order_extension,2026-03-31,20260912,718,4,0.6476258927482887,7.351064201799318e-14,0.012444299009532903,
rolling3_learned_order_offset_2026-03-31_20260912,rolling3,learned_order_offset,2026-03-31,20260912,718,3,0.6476348711954019,8.456776945386935e-18,0.21582173214362038,0.644270747431883
rolling3_learned_market_2026-06-30_20260910,rolling3,learned_market,2026-06-30,20260910,719,4,0.640076578347936,3.275656655643555e-14,0.015307743718953057,
rolling3_learned_vol_interaction_2026-06-30_20260910,rolling3,learned_vol_interaction,2026-06-30,20260910,719,4,0.6400708290208161,2.131038184458034e-12,0.015304671393586562,
rolling3_learned_order_extension_2026-06-30_20260910,rolling3,learned_order_extension,2026-06-30,20260910,719,4,0.6365130040780997,4.6938145102475015e-12,0.015346893547621029,
rolling3_learned_order_offset_2026-06-30_20260910,rolling3,learned_order_offset,2026-06-30,20260910,719,3,0.6365468897995175,1.4983674023749671e-15,0.21375097021148903,0.6312340014967719
rolling3_learned_market_2026-06-30_20260911,rolling3,learned_market,2026-06-30,20260911,719,4,0.6324978149681901,1.0174651919603317e-13,0.01488004237463632,
rolling3_learned_vol_interaction_2026-06-30_20260911,rolling3,learned_vol_interaction,2026-06-30,20260911,719,4,0.6319877113219563,1.0637532792557441e-10,0.014890171978668137,
rolling3_learned_order_extension_2026-06-30_20260911,rolling3,learned_order_extension,2026-06-30,20260911,719,4,0.628293874747281,8.499956776842135e-10,0.014906068154831309,
rolling3_learned_order_offset_2026-06-30_20260911,rolling3,learned_order_offset,2026-06-30,20260911,719,3,0.6283605373428158,3.686287386450715e-18,0.1937675569834104,0.6236305636936225
rolling3_learned_market_2026-06-30_20260912,rolling3,learned_market,2026-06-30,20260912,719,4,0.6499447639533865,2.755608241589158e-15,0.017207741900138296,
rolling3_learned_vol_interaction_2026-06-30_20260912,rolling3,learned_vol_interaction,2026-06-30,20260912,719,4,0.6499368349089233,3.0856393828937456e-15,0.017203626429545864,
rolling3_learned_order_extension_2026-06-30_20260912,rolling3,learned_order_extension,2026-06-30,20260912,719,4,0.649497347152699,1.2592466132332891e-14,0.01719805226667089,
rolling3_learned_order_offset_2026-06-30_20260912,rolling3,learned_order_offset,2026-06-30,20260912,719,3,0.6494993041575614,1.8865117801247777e-17,0.21658021672492953,0.644862104519465
