head_cutoff,encoder_cutoff,seed,method,group,dimensions,old_norm,new_norm,delta_norm,old_intercept,new_intercept
2025-09-30,2024-12-31,20260911,learned_vol_interaction,intercept,1,0.11450664208239453,0.07269584047841261,0.041810801603981915,-0.11450664208239453,-0.07269584047841261
2025-09-30,2024-12-31,20260911,learned_vol_interaction,decoded,25,0.8417824511838314,0.7590663913070631,0.3512273055928586,,
2025-09-30,2024-12-31,20260911,learned_vol_interaction,market,4,0.22446403721891398,0.1955236979294019,0.14715724096006813,,
2025-09-30,2024-12-31,20260911,learned_vol_interaction,vol,1,0.03878115212490905,0.043549715063153305,0.004768562938244257,,
2025-09-30,2024-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260911,learned_order_extension,intercept,1,0.11449372077314893,0.07250177787642177,0.041991942896727155,-0.11449372077314893,-0.07250177787642177
2025-09-30,2024-12-31,20260911,learned_order_extension,decoded,25,0.841965843658569,0.7606431645603959,0.3509984497781938,,
2025-09-30,2024-12-31,20260911,learned_order_extension,market,4,0.2244325757990512,0.19517453966698947,0.14685840763693372,,
2025-09-30,2024-12-31,20260911,learned_order_extension,vol,1,0.0387118512813932,0.04350908335398519,0.004797232072591993,,
2025-09-30,2024-12-31,20260911,learned_order_extension,order,1,0.01625562099811786,0.04473335082804463,0.02847772982992677,,
2025-09-30,2024-12-31,20260911,learned_order_offset,intercept,1,0.11450664208239453,0.07269584047841261,0.041810801603981915,-0.11450664208239453,-0.07269584047841261
2025-09-30,2024-12-31,20260911,learned_order_offset,decoded,25,0.8417824511838314,0.7590663913070631,0.3512273055928586,,
2025-09-30,2024-12-31,20260911,learned_order_offset,market,4,0.22446403721891398,0.1955236979294019,0.14715724096006813,,
2025-09-30,2024-12-31,20260911,learned_order_offset,vol,1,0.03878115212490905,0.043549715063153305,0.004768562938244257,,
2025-09-30,2024-12-31,20260911,learned_order_offset,order,1,0.016247633978483427,0.0446823807679037,0.028434746789420273,,
2025-09-30,2024-12-31,20260912,learned_market,intercept,1,0.12208563700691155,0.07610669233569968,0.04597894467121187,-0.12208563700691155,-0.07610669233569968
2025-09-30,2024-12-31,20260912,learned_market,decoded,25,0.7486231234104654,0.6434742744181808,0.2957397083273579,,
2025-09-30,2024-12-31,20260912,learned_market,market,4,0.2000730472504807,0.18841838270815242,0.11499846659927238,,
2025-09-30,2024-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260912,learned_vol_interaction,intercept,1,0.12328937925305299,0.07690059909159462,0.046388780161458365,-0.12328937925305299,-0.07690059909159462
2025-09-30,2024-12-31,20260912,learned_vol_interaction,decoded,25,0.7494582907129698,0.6437236212855624,0.2959343709829127,,
2025-09-30,2024-12-31,20260912,learned_vol_interaction,market,4,0.19868792211532413,0.18670683537829297,0.11450792524829172,,
2025-09-30,2024-12-31,20260912,learned_vol_interaction,vol,1,0.02732238361215982,0.03696909379630039,0.009646710184140567,,
2025-09-30,2024-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-09-30,2024-12-31,20260912,learned_order_extension,intercept,1,0.12819998354686354,0.07859197428987631,0.04960800925698723,-0.12819998354686354,-0.07859197428987631
2025-09-30,2024-12-31,20260912,learned_order_extension,decoded,25,0.7553128444481886,0.6440382980163467,0.304398080317593,,
2025-09-30,2024-12-31,20260912,learned_order_extension,market,4,0.19992552970610852,0.18811026652867568,0.11270702907954926,,
2025-09-30,2024-12-31,20260912,learned_order_extension,vol,1,0.0287946602653379,0.03709770111714972,0.008303040851811817,,
2025-09-30,2024-12-31,20260912,learned_order_extension,order,1,0.17540051737207954,0.132088254023063,0.04331226334901653,,
2025-09-30,2024-12-31,20260912,learned_order_offset,intercept,1,0.12328937925305299,0.07690059909159462,0.046388780161458365,-0.12328937925305299,-0.07690059909159462
2025-09-30,2024-12-31,20260912,learned_order_offset,decoded,25,0.7494582907129698,0.6437236212855624,0.2959343709829127,,
2025-09-30,2024-12-31,20260912,learned_order_offset,market,4,0.19868792211532413,0.18670683537829297,0.11450792524829172,,
2025-09-30,2024-12-31,20260912,learned_order_offset,vol,1,0.02732238361215982,0.03696909379630039,0.009646710184140567,,
2025-09-30,2024-12-31,20260912,learned_order_offset,order,1,0.17298973853976155,0.13141573717182597,0.04157400136793557,,
2025-12-31,2025-12-31,20260910,learned_market,intercept,1,0.08781594549041996,0.08781594549041996,0.0,-0.08781594549041996,-0.08781594549041996
2025-12-31,2025-12-31,20260910,learned_market,decoded,25,0.6854781017144268,0.6854781017144268,0.0,,
2025-12-31,2025-12-31,20260910,learned_market,market,4,0.20673457354214772,0.20673457354214772,0.0,,
2025-12-31,2025-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260910,learned_vol_interaction,intercept,1,0.08809233386345014,0.08809233386345014,0.0,-0.08809233386345014,-0.08809233386345014
2025-12-31,2025-12-31,20260910,learned_vol_interaction,decoded,25,0.6852998584841804,0.6852998584841804,0.0,,
2025-12-31,2025-12-31,20260910,learned_vol_interaction,market,4,0.20596860037055398,0.20596860037055398,0.0,,
2025-12-31,2025-12-31,20260910,learned_vol_interaction,vol,1,0.022840754827071943,0.022840754827071943,0.0,,
2025-12-31,2025-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_extension,intercept,1,0.08660679696786024,0.08660679696786024,0.0,-0.08660679696786024,-0.08660679696786024
2025-12-31,2025-12-31,20260910,learned_order_extension,decoded,25,0.6894891159179394,0.6894891159179394,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_extension,market,4,0.20862961118207443,0.20862961118207443,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_extension,vol,1,0.022634803988604388,0.022634803988604388,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_extension,order,1,0.11501146951975252,0.11501146951975252,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_offset,intercept,1,0.08809233386345014,0.08809233386345014,0.0,-0.08809233386345014,-0.08809233386345014
2025-12-31,2025-12-31,20260910,learned_order_offset,decoded,25,0.6852998584841804,0.6852998584841804,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_offset,market,4,0.20596860037055398,0.20596860037055398,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_offset,vol,1,0.022840754827071943,0.022840754827071943,0.0,,
2025-12-31,2025-12-31,20260910,learned_order_offset,order,1,0.11460472278964907,0.11460472278964907,0.0,,
2025-12-31,2025-12-31,20260911,learned_market,intercept,1,0.08433789483574272,0.08433789483574272,0.0,-0.08433789483574272,-0.08433789483574272
2025-12-31,2025-12-31,20260911,learned_market,decoded,25,0.6078790912252131,0.6078790912252131,0.0,,
2025-12-31,2025-12-31,20260911,learned_market,market,4,0.2657852156894318,0.2657852156894318,0.0,,
2025-12-31,2025-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260911,learned_vol_interaction,intercept,1,0.0847635263828909,0.0847635263828909,0.0,-0.0847635263828909,-0.0847635263828909
2025-12-31,2025-12-31,20260911,learned_vol_interaction,decoded,25,0.6078572262471289,0.6078572262471289,0.0,,
2025-12-31,2025-12-31,20260911,learned_vol_interaction,market,4,0.26526519113138114,0.26526519113138114,0.0,,
2025-12-31,2025-12-31,20260911,learned_vol_interaction,vol,1,0.043014256400837614,0.043014256400837614,0.0,,
2025-12-31,2025-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_extension,intercept,1,0.08529632301466467,0.08529632301466467,0.0,-0.08529632301466467,-0.08529632301466467
2025-12-31,2025-12-31,20260911,learned_order_extension,decoded,25,0.6077227855739498,0.6077227855739498,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_extension,market,4,0.26549495096575504,0.26549495096575504,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_extension,vol,1,0.04337094777786724,0.04337094777786724,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_extension,order,1,0.08261476198799074,0.08261476198799074,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_offset,intercept,1,0.0847635263828909,0.0847635263828909,0.0,-0.0847635263828909,-0.0847635263828909
2025-12-31,2025-12-31,20260911,learned_order_offset,decoded,25,0.6078572262471289,0.6078572262471289,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_offset,market,4,0.26526519113138114,0.26526519113138114,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_offset,vol,1,0.043014256400837614,0.043014256400837614,0.0,,
2025-12-31,2025-12-31,20260911,learned_order_offset,order,1,0.08258446247840362,0.08258446247840362,0.0,,
2025-12-31,2025-12-31,20260912,learned_market,intercept,1,0.08473720626421417,0.08473720626421417,0.0,-0.08473720626421417,-0.08473720626421417
2025-12-31,2025-12-31,20260912,learned_market,decoded,25,0.6418568694222576,0.6418568694222576,0.0,,
2025-12-31,2025-12-31,20260912,learned_market,market,4,0.18244762308089543,0.18244762308089543,0.0,,
2025-12-31,2025-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260912,learned_vol_interaction,intercept,1,0.08541631139623039,0.08541631139623039,0.0,-0.08541631139623039,-0.08541631139623039
2025-12-31,2025-12-31,20260912,learned_vol_interaction,decoded,25,0.6434027712142174,0.6434027712142174,0.0,,
2025-12-31,2025-12-31,20260912,learned_vol_interaction,market,4,0.18351651758132834,0.18351651758132834,0.0,,
2025-12-31,2025-12-31,20260912,learned_vol_interaction,vol,1,0.11481649057591815,0.11481649057591815,0.0,,
2025-12-31,2025-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_extension,intercept,1,0.0854460005668928,0.0854460005668928,0.0,-0.0854460005668928,-0.0854460005668928
2025-12-31,2025-12-31,20260912,learned_order_extension,decoded,25,0.6434933276592357,0.6434933276592357,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_extension,market,4,0.18450603517090325,0.18450603517090325,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_extension,vol,1,0.11518673371144342,0.11518673371144342,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_extension,order,1,0.05993077886136827,0.05993077886136827,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_offset,intercept,1,0.08541631139623039,0.08541631139623039,0.0,-0.08541631139623039,-0.08541631139623039
2025-12-31,2025-12-31,20260912,learned_order_offset,decoded,25,0.6434027712142174,0.6434027712142174,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_offset,market,4,0.18351651758132834,0.18351651758132834,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_offset,vol,1,0.11481649057591815,0.11481649057591815,0.0,,
2025-12-31,2025-12-31,20260912,learned_order_offset,order,1,0.0599038937360759,0.0599038937360759,0.0,,
2026-03-31,2025-12-31,20260910,learned_market,intercept,1,0.08781594549041996,0.08783737313123897,2.1427640819013383e-05,-0.08781594549041996,-0.08783737313123897
2026-03-31,2025-12-31,20260910,learned_market,decoded,25,0.6854781017144268,0.723022791297351,0.16418155475310717,,
2026-03-31,2025-12-31,20260910,learned_market,market,4,0.20673457354214772,0.18924525653204785,0.05361331134743274,,
2026-03-31,2025-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260910,learned_vol_interaction,intercept,1,0.08809233386345014,0.08820978972382461,0.00011745586037446853,-0.08809233386345014,-0.08820978972382461
2026-03-31,2025-12-31,20260910,learned_vol_interaction,decoded,25,0.6852998584841804,0.7227878681832434,0.16416337892300778,,
2026-03-31,2025-12-31,20260910,learned_vol_interaction,market,4,0.20596860037055398,0.188723449953996,0.05326181240737869,,
2026-03-31,2025-12-31,20260910,learned_vol_interaction,vol,1,0.022840754827071943,0.02036448789879233,0.002476266928279614,,
2026-03-31,2025-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260910,learned_order_extension,intercept,1,0.08660679696786024,0.08759331300789072,0.0009865160400304857,-0.08660679696786024,-0.08759331300789072
2026-03-31,2025-12-31,20260910,learned_order_extension,decoded,25,0.6894891159179394,0.7240857589167072,0.16377354593123872,,
2026-03-31,2025-12-31,20260910,learned_order_extension,market,4,0.20862961118207443,0.18955314490005656,0.05539342064922202,,
2026-03-31,2025-12-31,20260910,learned_order_extension,vol,1,0.022634803988604388,0.020244310459072153,0.0023904935295322345,,
2026-03-31,2025-12-31,20260910,learned_order_extension,order,1,0.11501146951975252,0.05169522791126329,0.06331624160848923,,
2026-03-31,2025-12-31,20260910,learned_order_offset,intercept,1,0.08809233386345014,0.08820978972382461,0.00011745586037446853,-0.08809233386345014,-0.08820978972382461
2026-03-31,2025-12-31,20260910,learned_order_offset,decoded,25,0.6852998584841804,0.7227878681832434,0.16416337892300778,,
2026-03-31,2025-12-31,20260910,learned_order_offset,market,4,0.20596860037055398,0.188723449953996,0.05326181240737869,,
2026-03-31,2025-12-31,20260910,learned_order_offset,vol,1,0.022840754827071943,0.02036448789879233,0.002476266928279614,,
2026-03-31,2025-12-31,20260910,learned_order_offset,order,1,0.11460472278964907,0.05159097904369968,0.0630137437459494,,
2026-03-31,2025-12-31,20260911,learned_market,intercept,1,0.08433789483574272,0.08438623680819717,4.8341972454443716e-05,-0.08433789483574272,-0.08438623680819717
2026-03-31,2025-12-31,20260911,learned_market,decoded,25,0.6078790912252131,0.6305145985840607,0.18385416073439734,,
2026-03-31,2025-12-31,20260911,learned_market,market,4,0.2657852156894318,0.26876259646174966,0.07123312522111519,,
2026-03-31,2025-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260911,learned_vol_interaction,intercept,1,0.0847635263828909,0.08488689415905139,0.00012336777616048233,-0.0847635263828909,-0.08488689415905139
2026-03-31,2025-12-31,20260911,learned_vol_interaction,decoded,25,0.6078572262471289,0.6303618865974053,0.1838302888858354,,
2026-03-31,2025-12-31,20260911,learned_vol_interaction,market,4,0.26526519113138114,0.2689393711113104,0.07095442062615814,,
2026-03-31,2025-12-31,20260911,learned_vol_interaction,vol,1,0.043014256400837614,0.09072149218304974,0.04770723578221213,,
2026-03-31,2025-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260911,learned_order_extension,intercept,1,0.08529632301466467,0.08507550605665233,0.0002208169580123348,-0.08529632301466467,-0.08507550605665233
2026-03-31,2025-12-31,20260911,learned_order_extension,decoded,25,0.6077227855739498,0.6301526552837415,0.18416282035874904,,
2026-03-31,2025-12-31,20260911,learned_order_extension,market,4,0.26549495096575504,0.2694870285968961,0.07032215573581586,,
2026-03-31,2025-12-31,20260911,learned_order_extension,vol,1,0.04337094777786724,0.09148005405262877,0.048109106274761525,,
2026-03-31,2025-12-31,20260911,learned_order_extension,order,1,0.08261476198799074,0.07682525440835057,0.0057895075796401685,,
2026-03-31,2025-12-31,20260911,learned_order_offset,intercept,1,0.0847635263828909,0.08488689415905139,0.00012336777616048233,-0.0847635263828909,-0.08488689415905139
2026-03-31,2025-12-31,20260911,learned_order_offset,decoded,25,0.6078572262471289,0.6303618865974053,0.1838302888858354,,
2026-03-31,2025-12-31,20260911,learned_order_offset,market,4,0.26526519113138114,0.2689393711113104,0.07095442062615814,,
2026-03-31,2025-12-31,20260911,learned_order_offset,vol,1,0.043014256400837614,0.09072149218304974,0.04770723578221213,,
2026-03-31,2025-12-31,20260911,learned_order_offset,order,1,0.08258446247840362,0.0767982167330982,0.005786245745305424,,
2026-03-31,2025-12-31,20260912,learned_market,intercept,1,0.08473720626421417,0.08521079303028273,0.0004735867660685539,-0.08473720626421417,-0.08521079303028273
2026-03-31,2025-12-31,20260912,learned_market,decoded,25,0.6418568694222576,0.6288383254321618,0.19282376551707023,,
2026-03-31,2025-12-31,20260912,learned_market,market,4,0.18244762308089543,0.15965840796206918,0.07197265027775351,,
2026-03-31,2025-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260912,learned_vol_interaction,intercept,1,0.08541631139623039,0.0859358277308444,0.0005195163346140147,-0.08541631139623039,-0.0859358277308444
2026-03-31,2025-12-31,20260912,learned_vol_interaction,decoded,25,0.6434027712142174,0.630332776138846,0.1933972250633153,,
2026-03-31,2025-12-31,20260912,learned_vol_interaction,market,4,0.18351651758132834,0.16152175321426324,0.07193404344724658,,
2026-03-31,2025-12-31,20260912,learned_vol_interaction,vol,1,0.11481649057591815,0.1158347990404825,0.0010183084645643409,,
2026-03-31,2025-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-03-31,2025-12-31,20260912,learned_order_extension,intercept,1,0.0854460005668928,0.0858686987583386,0.0004226981914457889,-0.0854460005668928,-0.0858686987583386
2026-03-31,2025-12-31,20260912,learned_order_extension,decoded,25,0.6434933276592357,0.6300177674016444,0.1936808712374392,,
2026-03-31,2025-12-31,20260912,learned_order_extension,market,4,0.18450603517090325,0.16200834672183123,0.07225079125187332,,
2026-03-31,2025-12-31,20260912,learned_order_extension,vol,1,0.11518673371144342,0.11612450576450219,0.0009377720530587691,,
2026-03-31,2025-12-31,20260912,learned_order_extension,order,1,0.05993077886136827,0.031287847610629804,0.028642931250738468,,
2026-03-31,2025-12-31,20260912,learned_order_offset,intercept,1,0.08541631139623039,0.0859358277308444,0.0005195163346140147,-0.08541631139623039,-0.0859358277308444
2026-03-31,2025-12-31,20260912,learned_order_offset,decoded,25,0.6434027712142174,0.630332776138846,0.1933972250633153,,
2026-03-31,2025-12-31,20260912,learned_order_offset,market,4,0.18351651758132834,0.16152175321426324,0.07193404344724658,,
2026-03-31,2025-12-31,20260912,learned_order_offset,vol,1,0.11481649057591815,0.1158347990404825,0.0010183084645643409,,
2026-03-31,2025-12-31,20260912,learned_order_offset,order,1,0.0599038937360759,0.03126468523465,0.0286392085014259,,
2026-06-30,2025-12-31,20260910,learned_market,intercept,1,0.08781594549041996,0.037999748608819675,0.049816196881600286,-0.08781594549041996,-0.037999748608819675
2026-06-30,2025-12-31,20260910,learned_market,decoded,25,0.6854781017144268,0.6570287091565199,0.35637837439450654,,
2026-06-30,2025-12-31,20260910,learned_market,market,4,0.20673457354214772,0.2688743965710274,0.09595748067001691,,
2026-06-30,2025-12-31,20260910,learned_market,vol,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260910,learned_market,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260910,learned_vol_interaction,intercept,1,0.08809233386345014,0.039073323269786575,0.049019010593663565,-0.08809233386345014,-0.039073323269786575
2026-06-30,2025-12-31,20260910,learned_vol_interaction,decoded,25,0.6852998584841804,0.6566294909922442,0.3566991912894859,,
2026-06-30,2025-12-31,20260910,learned_vol_interaction,market,4,0.20596860037055398,0.2661227750257826,0.09423242830399865,,
2026-06-30,2025-12-31,20260910,learned_vol_interaction,vol,1,0.022840754827071943,0.048405022078638255,0.02556426725156631,,
2026-06-30,2025-12-31,20260910,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260910,learned_order_extension,intercept,1,0.08660679696786024,0.03837981027854119,0.048226986689319046,-0.08660679696786024,-0.03837981027854119
2026-06-30,2025-12-31,20260910,learned_order_extension,decoded,25,0.6894891159179394,0.6580897828799996,0.3588804099902762,,
2026-06-30,2025-12-31,20260910,learned_order_extension,market,4,0.20862961118207443,0.26757098606055724,0.09254620099271407,,
2026-06-30,2025-12-31,20260910,learned_order_extension,vol,1,0.022634803988604388,0.04798376923424495,0.025348965245640565,,
2026-06-30,2025-12-31,20260910,learned_order_extension,order,1,0.11501146951975252,0.07976594830231093,0.035245521217441594,,
2026-06-30,2025-12-31,20260910,learned_order_offset,intercept,1,0.08809233386345014,0.039073323269786575,0.049019010593663565,-0.08809233386345014,-0.039073323269786575
2026-06-30,2025-12-31,20260910,learned_order_offset,decoded,25,0.6852998584841804,0.6566294909922442,0.3566991912894859,,
2026-06-30,2025-12-31,20260910,learned_order_offset,market,4,0.20596860037055398,0.2661227750257826,0.09423242830399865,,
2026-06-30,2025-12-31,20260910,learned_order_offset,vol,1,0.022840754827071943,0.048405022078638255,0.02556426725156631,,
2026-06-30,2025-12-31,20260910,learned_order_offset,order,1,0.11460472278964907,0.07961428181691407,0.034990440972735,,
2026-06-30,2025-12-31,20260911,learned_market,intercept,1,0.08433789483574272,0.036698786615032127,0.047639108220710595,-0.08433789483574272,-0.036698786615032127
2026-06-30,2025-12-31,20260911,learned_market,decoded,25,0.6078790912252131,0.6348078389848534,0.31557232426721765,,
2026-06-30,2025-12-31,20260911,learned_market,market,4,0.2657852156894318,0.31587358743807764,0.09731289927297643,,
2026-06-30,2025-12-31,20260911,learned_market,vol,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260911,learned_market,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260911,learned_vol_interaction,intercept,1,0.0847635263828909,0.036494398237459036,0.04826912814543187,-0.0847635263828909,-0.036494398237459036
2026-06-30,2025-12-31,20260911,learned_vol_interaction,decoded,25,0.6078572262471289,0.6343900987635297,0.3171606195307849,,
2026-06-30,2025-12-31,20260911,learned_vol_interaction,market,4,0.26526519113138114,0.31713842886012406,0.09958037387435363,,
2026-06-30,2025-12-31,20260911,learned_vol_interaction,vol,1,0.043014256400837614,0.09957407964113325,0.05655982324029564,,
2026-06-30,2025-12-31,20260911,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260911,learned_order_extension,intercept,1,0.08529632301466467,0.03660418676134574,0.048692136253318925,-0.08529632301466467,-0.03660418676134574
2026-06-30,2025-12-31,20260911,learned_order_extension,decoded,25,0.6077227855739498,0.6348608167174807,0.31721246071861314,,
2026-06-30,2025-12-31,20260911,learned_order_extension,market,4,0.26549495096575504,0.31693246875197495,0.09942198373552696,,
2026-06-30,2025-12-31,20260911,learned_order_extension,vol,1,0.04337094777786724,0.0991562960143116,0.055785348236444356,,
2026-06-30,2025-12-31,20260911,learned_order_extension,order,1,0.08261476198799074,0.02413724251670752,0.10675200450469827,,
2026-06-30,2025-12-31,20260911,learned_order_offset,intercept,1,0.0847635263828909,0.036494398237459036,0.04826912814543187,-0.0847635263828909,-0.036494398237459036
2026-06-30,2025-12-31,20260911,learned_order_offset,decoded,25,0.6078572262471289,0.6343900987635297,0.3171606195307849,,
2026-06-30,2025-12-31,20260911,learned_order_offset,market,4,0.26526519113138114,0.31713842886012406,0.09958037387435363,,
2026-06-30,2025-12-31,20260911,learned_order_offset,vol,1,0.043014256400837614,0.09957407964113325,0.05655982324029564,,
2026-06-30,2025-12-31,20260911,learned_order_offset,order,1,0.08258446247840362,0.0241187752185297,0.10670323769693332,,
2026-06-30,2025-12-31,20260912,learned_market,intercept,1,0.08473720626421417,0.037248131079769986,0.04748907518444419,-0.08473720626421417,-0.037248131079769986
2026-06-30,2025-12-31,20260912,learned_market,decoded,25,0.6418568694222576,0.604505222033972,0.2795964926054514,,
2026-06-30,2025-12-31,20260912,learned_market,market,4,0.18244762308089543,0.27246883115247644,0.12060567090245208,,
2026-06-30,2025-12-31,20260912,learned_market,vol,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260912,learned_market,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260912,learned_vol_interaction,intercept,1,0.08541631139623039,0.037806120603800286,0.047610190792430104,-0.08541631139623039,-0.037806120603800286
2026-06-30,2025-12-31,20260912,learned_vol_interaction,decoded,25,0.6434027712142174,0.6039494651445546,0.27972856371696825,,
2026-06-30,2025-12-31,20260912,learned_vol_interaction,market,4,0.18351651758132834,0.27367627081369167,0.12098304200630929,,
2026-06-30,2025-12-31,20260912,learned_vol_interaction,vol,1,0.11481649057591815,0.10424237775952612,0.010574112816392034,,
2026-06-30,2025-12-31,20260912,learned_vol_interaction,order,0,0.0,0.0,0.0,,
2026-06-30,2025-12-31,20260912,learned_order_extension,intercept,1,0.0854460005668928,0.038066407250069156,0.04737959331682365,-0.0854460005668928,-0.038066407250069156
2026-06-30,2025-12-31,20260912,learned_order_extension,decoded,25,0.6434933276592357,0.6054007928556846,0.2804734490289353,,
2026-06-30,2025-12-31,20260912,learned_order_extension,market,4,0.18450603517090325,0.2726669021537597,0.11964879569745242,,
2026-06-30,2025-12-31,20260912,learned_order_extension,vol,1,0.11518673371144342,0.10343180740398004,0.011754926307463373,,
2026-06-30,2025-12-31,20260912,learned_order_extension,order,1,0.05993077886136827,0.05100100737043275,0.11093178623180103,,
2026-06-30,2025-12-31,20260912,learned_order_offset,intercept,1,0.08541631139623039,0.037806120603800286,0.047610190792430104,-0.08541631139623039,-0.037806120603800286
2026-06-30,2025-12-31,20260912,learned_order_offset,decoded,25,0.6434027712142174,0.6039494651445546,0.27972856371696825,,
2026-06-30,2025-12-31,20260912,learned_order_offset,market,4,0.18351651758132834,0.27367627081369167,0.12098304200630929,,
2026-06-30,2025-12-31,20260912,learned_order_offset,vol,1,0.11481649057591815,0.10424237775952612,0.010574112816392034,,
2026-06-30,2025-12-31,20260912,learned_order_offset,order,1,0.0599038937360759,0.0509539448659874,0.1108578386020633,,
