head_cutoff,encoder_cutoff,seed,group,parameter,dimensions,old_norm,new_norm,delta_norm,maximum_absolute_change,maximum_abs_log_ratio
2025-06-30,2024-12-31,20260911,rep,mean,25,1.7702061365016932,1.799078954113299,0.0681949052639851,0.0277914308666391,
2025-06-30,2024-12-31,20260911,rep,sd,25,1.0328122378280102,1.0075423991062578,0.026211458425155647,0.009331072109686311,0.040878968305282815
2025-06-30,2024-12-31,20260911,market,lower,4,2.2194912040068546,2.219928203624543,0.0017358008271396964,0.0012900940161794106,
2025-06-30,2024-12-31,20260911,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2025-06-30,2024-12-31,20260911,market,mean,4,0.08329689672860097,0.11063194476300368,0.029218577225463643,0.02818276755980395,
2025-06-30,2024-12-31,20260911,market,sd,4,1.0432639122276792,1.0182235424940949,0.025070562969543988,0.02324337984195901,0.056660606629776664
2025-06-30,2024-12-31,20260911,vol,ray,25,0.8417160858597751,0.8262470845230842,0.31911494753703584,0.18809385297716194,
2025-06-30,2024-12-31,20260911,vol,projection,30,1.2902419301101298,1.4134948302674424,0.8387659317696718,0.47001021113181723,
2025-06-30,2024-12-31,20260911,vol,residual_mean,1,5.184723113340698e-16,1.207804816175958e-16,3.97691829716474e-16,3.97691829716474e-16,
2025-06-30,2024-12-31,20260911,vol,residual_sd,1,0.33972940638140636,0.36277965844072835,0.023050252059321985,0.023050252059321985,0.0656462112655857
2025-06-30,2024-12-31,20260911,order,ray,25,0.8417160858597751,0.8262470845230842,0.31911494753703584,0.18809385297716194,
2025-06-30,2024-12-31,20260911,order,projection,31,0.16477233139773945,0.12311524152253514,0.09710472521243568,0.04881576370366609,
2025-06-30,2024-12-31,20260911,order,residual_mean,1,1.8964008546665195e-17,1.629431802310553e-17,2.6696905235596635e-18,2.6696905235596635e-18,
2025-06-30,2024-12-31,20260911,order,residual_sd,1,0.040058408523366076,0.03907554221195799,0.0009828663114080857,0.0009828663114080857,0.02484184972664825
2025-06-30,2024-12-31,20260912,rep,lower,25,3.66591104088891,3.655661965577206,0.042744419827697194,0.031429237127304166,
2025-06-30,2024-12-31,20260912,rep,upper,25,4.476944912905843,4.453355752476778,0.07402468450811762,0.04156966209411653,
2025-06-30,2024-12-31,20260912,rep,mean,25,2.593249842084696,2.600482316473363,0.12323187026026058,0.08066897544744195,
2025-06-30,2024-12-31,20260912,rep,sd,25,1.9955431715856562,1.9519834600148962,0.05591609467477827,0.03681066129805377,0.06845163320306806
2025-06-30,2024-12-31,20260912,market,lower,4,2.2194912040068546,2.219928203624543,0.0017358008271396964,0.0012900940161794106,
2025-06-30,2024-12-31,20260912,market,upper,4,2.26625503617531,2.26625503617531,0.0,0.0,
2025-06-30,2024-12-31,20260912,market,mean,4,0.08329689672860097,0.11063194476300368,0.029218577225463643,0.02818276755980395,
2025-06-30,2024-12-31,20260912,market,sd,4,1.0432639122276792,1.0182235424940949,0.025070562969543988,0.02324337984195901,0.056660606629776664
2025-06-30,2024-12-31,20260912,vol,ray,25,0.7486231234104654,0.7050775242226753,0.3009848316331345,0.14520011092404603,
2025-06-30,2024-12-31,20260912,vol,projection,30,2.0677825352758323,2.2867082616751957,0.8768953664519334,0.39645351686001545,
2025-06-30,2024-12-31,20260912,vol,residual_mean,1,1.4729327026536074e-18,3.4172038701563693e-16,3.4024745431298333e-16,3.4024745431298333e-16,
2025-06-30,2024-12-31,20260912,vol,residual_sd,1,0.5882731081390806,0.5120517803086552,0.07622132783042546,0.07622132783042546,0.13876555634907564
2025-06-30,2024-12-31,20260912,order,ray,25,0.7486231234104654,0.7050775242226753,0.3009848316331345,0.14520011092404603,
2025-06-30,2024-12-31,20260912,order,projection,31,0.32230277505535765,0.2894804558033791,0.1222726798426962,0.05984625537961188,
2025-06-30,2024-12-31,20260912,order,residual_mean,1,4.418798107960822e-18,2.2830456891130915e-17,1.8411658783170094e-17,1.8411658783170094e-17,
2025-06-30,2024-12-31,20260912,order,residual_sd,1,0.06584097543727384,0.05922520851201044,0.006615766925263396,0.006615766925263396,0.1058951008132872
2025-09-30,2024-12-31,20260910,rep,lower,25,5.690558800692857,5.696691833511012,0.11694786762445576,0.0613688707351685,
2025-09-30,2024-12-31,20260910,rep,upper,25,3.93586398937292,3.9304842274567564,0.02129694690014997,0.01531331539154046,
2025-09-30,2024-12-31,20260910,rep,mean,25,2.7115234851222785,2.655711702037441,0.1510356661813676,0.06326957184876965,
2025-09-30,2024-12-31,20260910,rep,sd,25,2.2301125561782134,2.256380842168453,0.04346599797251439,0.021432522643860474,0.09140054545677645
2025-09-30,2024-12-31,20260910,market,lower,4,2.2194912040068546,2.218363537892591,0.003540226766716577,0.003283876478638703,
2025-09-30,2024-12-31,20260910,market,upper,4,2.26625503617531,2.587083695408118,0.41211849947237555,0.3984298086099276,
2025-09-30,2024-12-31,20260910,market,mean,4,0.08329689672860097,0.09657651050946195,0.01454193274877152,0.013205910832375017,
2025-09-30,2024-12-31,20260910,market,sd,4,1.0432639122276792,1.045056559772162,0.02743314463077972,0.025387917587184117,0.08472435064948364
2025-09-30,2024-12-31,20260910,vol,ray,25,0.8414258587483006,0.7542965882902127,0.40220498826424583,0.2672165165960479,
2025-09-30,2024-12-31,20260910,vol,projection,30,1.2644186186238027,0.9301935182075832,0.9598761375901169,0.5071226309200328,
2025-09-30,2024-12-31,20260910,vol,residual_mean,1,8.543009675390923e-17,8.543009675390923e-17,1.7086019350781846e-16,1.7086019350781846e-16,
2025-09-30,2024-12-31,20260910,vol,residual_sd,1,0.3670006489001501,0.39712381248297174,0.030123163582821633,0.030123163582821633,0.0788844861266563
2025-09-30,2024-12-31,20260910,order,ray,25,0.8414258587483006,0.7542965882902127,0.40220498826424583,0.2672165165960479,
2025-09-30,2024-12-31,20260910,order,projection,31,0.14812628463071037,0.13354652448310442,0.08986051682841242,0.035227255592946566,
2025-09-30,2024-12-31,20260910,order,residual_mean,1,3.1668053107052556e-17,1.9884591485823698e-17,5.1552644592876257e-17,5.1552644592876257e-17,
2025-09-30,2024-12-31,20260910,order,residual_sd,1,0.04740496344952407,0.04328798870076062,0.0041169747487634495,0.0041169747487634495,0.09085173802821984
2025-09-30,2024-12-31,20260911,rep,lower,25,2.2326632292514113,2.260918877461986,0.07079015519885078,0.042216664552688576,
2025-09-30,2024-12-31,20260911,rep,upper,25,2.8157665763627646,2.787172023281579,0.05882167576333307,0.03213029503822312,
2025-09-30,2024-12-31,20260911,rep,mean,25,1.7702061365016932,1.8031730336060792,0.09291105873972184,0.032155554562461,
2025-09-30,2024-12-31,20260911,rep,sd,25,1.0328122378280102,0.9927856699494693,0.04114292231489371,0.012964552383848,0.058497662223429565
2025-09-30,2024-12-31,20260911,market,lower,4,2.2194912040068546,2.218363537892591,0.003540226766716577,0.003283876478638703,
2025-09-30,2024-12-31,20260911,market,upper,4,2.26625503617531,2.587083695408118,0.41211849947237555,0.3984298086099276,
2025-09-30,2024-12-31,20260911,market,mean,4,0.08329689672860097,0.09657651050946195,0.01454193274877152,0.013205910832375017,
2025-09-30,2024-12-31,20260911,market,sd,4,1.0432639122276792,1.045056559772162,0.02743314463077972,0.025387917587184117,0.08472435064948364
2025-09-30,2024-12-31,20260911,vol,ray,25,0.8417160858597751,0.7588551912831586,0.3512565000474229,0.18174032035810006,
2025-09-30,2024-12-31,20260911,vol,projection,30,1.2902419301101298,1.1084543113527745,0.9713416992725652,0.5886100611886205,
2025-09-30,2024-12-31,20260911,vol,residual_mean,1,5.184723113340698e-16,1.3698274134678548e-16,3.8148956998728434e-16,3.8148956998728434e-16,
2025-09-30,2024-12-31,20260911,vol,residual_sd,1,0.33972940638140636,0.3222946035925997,0.017434802788806658,0.017434802788806658,0.05268339190705794
2025-09-30,2024-12-31,20260911,order,ray,25,0.8417160858597751,0.7588551912831586,0.3512565000474229,0.18174032035810006,
2025-09-30,2024-12-31,20260911,order,projection,31,0.16477233139773945,0.11248019391202115,0.09490665473056287,0.0493876446405922,
2025-09-30,2024-12-31,20260911,order,residual_mean,1,1.8964008546665195e-17,8.837596215921645e-17,6.941195361255125e-17,6.941195361255125e-17,
2025-09-30,2024-12-31,20260911,order,residual_sd,1,0.040058408523366076,0.032763885650368196,0.00729452287299788,0.00729452287299788,0.20101174057625482
2025-09-30,2024-12-31,20260912,rep,lower,25,3.66591104088891,3.649095983634042,0.04852965693028892,0.0342364847660066,
2025-09-30,2024-12-31,20260912,rep,upper,25,4.476944912905843,4.45634880659124,0.08211653711457674,0.04156966209411653,
2025-09-30,2024-12-31,20260912,rep,mean,25,2.593249842084696,2.6026296740092554,0.15135992793991349,0.09882511813842249,
2025-09-30,2024-12-31,20260912,rep,sd,25,1.9955431715856562,1.9362306544496692,0.07267694305076719,0.0475340771864351,0.09015388644338104
2025-09-30,2024-12-31,20260912,market,lower,4,2.2194912040068546,2.218363537892591,0.003540226766716577,0.003283876478638703,
2025-09-30,2024-12-31,20260912,market,upper,4,2.26625503617531,2.587083695408118,0.41211849947237555,0.3984298086099276,
2025-09-30,2024-12-31,20260912,market,mean,4,0.08329689672860097,0.09657651050946195,0.01454193274877152,0.013205910832375017,
2025-09-30,2024-12-31,20260912,market,sd,4,1.0432639122276792,1.045056559772162,0.02743314463077972,0.025387917587184117,0.08472435064948364
2025-09-30,2024-12-31,20260912,vol,ray,25,0.7486231234104654,0.6434742744181808,0.2957397083273579,0.15173481359742763,
2025-09-30,2024-12-31,20260912,vol,projection,30,2.0677825352758323,2.391747097049863,0.9520732830469458,0.39577357769058386,
2025-09-30,2024-12-31,20260912,vol,residual_mean,1,1.4729327026536074e-18,5.597144270083708e-17,5.4498509998183477e-17,5.4498509998183477e-17,
2025-09-30,2024-12-31,20260912,vol,residual_sd,1,0.5882731081390806,0.4901023800713397,0.09817072806774091,0.09817072806774091,0.18257700148920905
2025-09-30,2024-12-31,20260912,order,ray,25,0.7486231234104654,0.6434742744181808,0.2957397083273579,0.15173481359742763,
2025-09-30,2024-12-31,20260912,order,projection,31,0.32230277505535765,0.2962594241474685,0.10674631199617747,0.05958260582279678,
2025-09-30,2024-12-31,20260912,order,residual_mean,1,4.418798107960822e-18,1.8411658783170093e-18,6.259963986277831e-18,6.259963986277831e-18,
2025-09-30,2024-12-31,20260912,order,residual_sd,1,0.06584097543727384,0.053745356070980625,0.012095619366293213,0.012095619366293213,0.20298510693174449
2025-12-31,2025-12-31,20260910,rep,lower,25,5.536954827495606,5.536954827495606,0.0,0.0,
2025-12-31,2025-12-31,20260910,rep,upper,25,4.083972374680413,4.083972374680413,0.0,0.0,
2025-12-31,2025-12-31,20260910,rep,mean,25,2.314628412118293,2.314628412118293,0.0,0.0,
2025-12-31,2025-12-31,20260910,rep,sd,25,2.6820513043379637,2.6820513043379637,0.0,0.0,0.0
2025-12-31,2025-12-31,20260910,market,lower,4,2.218363537892591,2.218363537892591,0.0,0.0,
2025-12-31,2025-12-31,20260910,market,upper,4,2.588226346048972,2.588226346048972,0.0,0.0,
2025-12-31,2025-12-31,20260910,market,mean,4,0.06999577364392001,0.06999577364392001,0.0,0.0,
2025-12-31,2025-12-31,20260910,market,sd,4,1.0762202042957745,1.0762202042957745,0.0,0.0,0.0
2025-12-31,2025-12-31,20260910,vol,ray,25,0.6854781017144268,0.6854781017144268,0.0,0.0,
2025-12-31,2025-12-31,20260910,vol,projection,30,2.936298041417038,2.936298041417038,0.0,0.0,
2025-12-31,2025-12-31,20260910,vol,residual_mean,1,1.0398904880734468e-15,1.0398904880734468e-15,0.0,0.0,
2025-12-31,2025-12-31,20260910,vol,residual_sd,1,0.5053903893197678,0.5053903893197678,0.0,0.0,0.0
2025-12-31,2025-12-31,20260910,order,ray,25,0.6854781017144268,0.6854781017144268,0.0,0.0,
2025-12-31,2025-12-31,20260910,order,projection,31,0.2926063052873383,0.2926063052873383,0.0,0.0,
2025-12-31,2025-12-31,20260910,order,residual_mean,1,0.0,0.0,0.0,0.0,
2025-12-31,2025-12-31,20260910,order,residual_sd,1,0.05449033372955398,0.05449033372955398,0.0,0.0,0.0
2025-12-31,2025-12-31,20260911,rep,lower,25,1.6991016421488387,1.6991016421488387,0.0,0.0,
2025-12-31,2025-12-31,20260911,rep,upper,25,3.290536352673401,3.290536352673401,0.0,0.0,
2025-12-31,2025-12-31,20260911,rep,mean,25,2.471266583819837,2.471266583819837,0.0,0.0,
2025-12-31,2025-12-31,20260911,rep,sd,25,0.9547068197502286,0.9547068197502286,0.0,0.0,0.0
2025-12-31,2025-12-31,20260911,market,lower,4,2.218363537892591,2.218363537892591,0.0,0.0,
2025-12-31,2025-12-31,20260911,market,upper,4,2.588226346048972,2.588226346048972,0.0,0.0,
2025-12-31,2025-12-31,20260911,market,mean,4,0.06999577364392001,0.06999577364392001,0.0,0.0,
2025-12-31,2025-12-31,20260911,market,sd,4,1.0762202042957745,1.0762202042957745,0.0,0.0,0.0
2025-12-31,2025-12-31,20260911,vol,ray,25,0.6078790912252131,0.6078790912252131,0.0,0.0,
2025-12-31,2025-12-31,20260911,vol,projection,30,0.8171689057197755,0.8171689057197755,0.0,0.0,
2025-12-31,2025-12-31,20260911,vol,residual_mean,1,5.8917308106144295e-18,5.8917308106144295e-18,0.0,0.0,
2025-12-31,2025-12-31,20260911,vol,residual_sd,1,0.30451650989479073,0.30451650989479073,0.0,0.0,0.0
2025-12-31,2025-12-31,20260911,order,ray,25,0.6078790912252131,0.6078790912252131,0.0,0.0,
2025-12-31,2025-12-31,20260911,order,projection,31,0.0676630119273381,0.0676630119273381,0.0,0.0,
2025-12-31,2025-12-31,20260911,order,residual_mean,1,5.431439341035177e-18,5.431439341035177e-18,0.0,0.0,
2025-12-31,2025-12-31,20260911,order,residual_sd,1,0.029825260540033205,0.029825260540033205,0.0,0.0,0.0
2025-12-31,2025-12-31,20260912,rep,lower,25,3.132115987099002,3.132115987099002,0.0,0.0,
2025-12-31,2025-12-31,20260912,rep,upper,25,2.685965657304333,2.685965657304333,0.0,0.0,
2025-12-31,2025-12-31,20260912,rep,mean,25,2.632799635718399,2.632799635718399,0.0,0.0,
2025-12-31,2025-12-31,20260912,rep,sd,25,0.7450659172836726,0.7450659172836726,0.0,0.0,0.0
2025-12-31,2025-12-31,20260912,market,lower,4,2.218363537892591,2.218363537892591,0.0,0.0,
2025-12-31,2025-12-31,20260912,market,upper,4,2.588226346048972,2.588226346048972,0.0,0.0,
2025-12-31,2025-12-31,20260912,market,mean,4,0.06999577364392001,0.06999577364392001,0.0,0.0,
2025-12-31,2025-12-31,20260912,market,sd,4,1.0762202042957745,1.0762202042957745,0.0,0.0,0.0
2025-12-31,2025-12-31,20260912,vol,ray,25,0.6418568694222576,0.6418568694222576,0.0,0.0,
2025-12-31,2025-12-31,20260912,vol,projection,30,0.6069187331076007,0.6069187331076007,0.0,0.0,
2025-12-31,2025-12-31,20260912,vol,residual_mean,1,1.9000831864231535e-16,1.9000831864231535e-16,0.0,0.0,
2025-12-31,2025-12-31,20260912,vol,residual_sd,1,0.2224633244262458,0.2224633244262458,0.0,0.0,0.0
2025-12-31,2025-12-31,20260912,order,ray,25,0.6418568694222576,0.6418568694222576,0.0,0.0,
2025-12-31,2025-12-31,20260912,order,projection,31,0.071510725412011,0.071510725412011,0.0,0.0,
2025-12-31,2025-12-31,20260912,order,residual_mean,1,1.2888161148219063e-18,1.2888161148219063e-18,0.0,0.0,
2025-12-31,2025-12-31,20260912,order,residual_sd,1,0.02198119638990901,0.02198119638990901,0.0,0.0,0.0
2026-03-31,2025-12-31,20260910,rep,lower,25,5.536954827495606,5.550702903153354,0.029825428104968865,0.02582064747810353,
2026-03-31,2025-12-31,20260910,rep,upper,25,4.083972374680413,4.069995994321766,0.02452585598530381,0.01920108914375329,
2026-03-31,2025-12-31,20260910,rep,mean,25,2.314628412118293,2.3383310928434144,0.1229977601285819,0.05035563830286369,
2026-03-31,2025-12-31,20260910,rep,sd,25,2.6820513043379637,2.6663502202545386,0.03121186150304513,0.01367491666317322,0.022419557749883443
2026-03-31,2025-12-31,20260910,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-03-31,2025-12-31,20260910,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-03-31,2025-12-31,20260910,market,mean,4,0.06999577364392001,0.10555511825558762,0.03646065889831959,0.03616461054657201,
2026-03-31,2025-12-31,20260910,market,sd,4,1.0762202042957745,1.041510530330762,0.037729171425651666,0.037551436914098346,0.06497908791921699
2026-03-31,2025-12-31,20260910,vol,ray,25,0.6854781017144268,0.723022791297351,0.16418155475310717,0.07439889649862692,
2026-03-31,2025-12-31,20260910,vol,projection,30,2.936298041417038,2.853828736472855,1.0889171541317753,0.43475880824504776,
2026-03-31,2025-12-31,20260910,vol,residual_mean,1,1.0398904880734468e-15,1.386856668634747e-16,1.1785761549369215e-15,1.1785761549369215e-15,
2026-03-31,2025-12-31,20260910,vol,residual_sd,1,0.5053903893197678,0.5057739781150533,0.0003835887952855499,0.0003835887952855499,0.0007587071420629305
2026-03-31,2025-12-31,20260910,order,ray,25,0.6854781017144268,0.723022791297351,0.16418155475310717,0.07439889649862692,
2026-03-31,2025-12-31,20260910,order,projection,31,0.2926063052873383,0.27164981140157923,0.0887356926684676,0.05015444609020737,
2026-03-31,2025-12-31,20260910,order,residual_mean,1,0.0,6.989610071975653e-17,6.989610071975653e-17,6.989610071975653e-17,
2026-03-31,2025-12-31,20260910,order,residual_sd,1,0.05449033372955398,0.05653842593530356,0.0020480922057495785,0.0020480922057495785,0.03689718885729582
2026-03-31,2025-12-31,20260911,rep,lower,25,1.6991016421488387,1.7122783677634197,0.029797677650055417,0.015401274263858789,
2026-03-31,2025-12-31,20260911,rep,upper,25,3.290536352673401,3.278945012177427,0.027257190184234018,0.023628522157669085,
2026-03-31,2025-12-31,20260911,rep,mean,25,2.471266583819837,2.4579674648767216,0.022912094949732384,0.011097863812358444,
2026-03-31,2025-12-31,20260911,rep,sd,25,0.9547068197502286,0.9551417724312311,0.01122779384380891,0.004891076506961661,0.03760294165680221
2026-03-31,2025-12-31,20260911,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-03-31,2025-12-31,20260911,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-03-31,2025-12-31,20260911,market,mean,4,0.06999577364392001,0.10555511825558762,0.03646065889831959,0.03616461054657201,
2026-03-31,2025-12-31,20260911,market,sd,4,1.0762202042957745,1.041510530330762,0.037729171425651666,0.037551436914098346,0.06497908791921699
2026-03-31,2025-12-31,20260911,vol,ray,25,0.6078790912252131,0.6305145985840607,0.18385416073439734,0.08276705189383819,
2026-03-31,2025-12-31,20260911,vol,projection,30,0.8171689057197755,0.766281627030968,0.22333504146080096,0.09389513030050585,
2026-03-31,2025-12-31,20260911,vol,residual_mean,1,5.8917308106144295e-18,3.540910643322758e-17,4.130083724384201e-17,4.130083724384201e-17,
2026-03-31,2025-12-31,20260911,vol,residual_sd,1,0.30451650989479073,0.30764210999416564,0.0031256000993749034,0.0031256000993749034,0.010211821444897372
2026-03-31,2025-12-31,20260911,order,ray,25,0.6078790912252131,0.6305145985840607,0.18385416073439734,0.08276705189383819,
2026-03-31,2025-12-31,20260911,order,projection,31,0.0676630119273381,0.07039558492363795,0.024317276374825676,0.016117365798774597,
2026-03-31,2025-12-31,20260911,order,residual_mean,1,5.431439341035177e-18,3.7806598014644036e-18,9.21209914249958e-18,9.21209914249958e-18,
2026-03-31,2025-12-31,20260911,order,residual_sd,1,0.029825260540033205,0.029473709036717612,0.0003515515033155926,0.0003515515033155926,0.011857056691809484
2026-03-31,2025-12-31,20260912,rep,lower,25,3.132115987099002,3.130839189418848,0.012151752090875824,0.010923802256584153,
2026-03-31,2025-12-31,20260912,rep,upper,25,2.685965657304333,2.6922967313303867,0.029446951830414063,0.02069142937660229,
2026-03-31,2025-12-31,20260912,rep,mean,25,2.632799635718399,2.6345697056833157,0.024623196933829333,0.009689035482230574,
2026-03-31,2025-12-31,20260912,rep,sd,25,0.7450659172836726,0.7556165280361167,0.022512527015142086,0.010090963714118661,0.059559684275876594
2026-03-31,2025-12-31,20260912,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-03-31,2025-12-31,20260912,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-03-31,2025-12-31,20260912,market,mean,4,0.06999577364392001,0.10555511825558762,0.03646065889831959,0.03616461054657201,
2026-03-31,2025-12-31,20260912,market,sd,4,1.0762202042957745,1.041510530330762,0.037729171425651666,0.037551436914098346,0.06497908791921699
2026-03-31,2025-12-31,20260912,vol,ray,25,0.6418568694222576,0.6288383254321618,0.19282376551707023,0.09516133737458307,
2026-03-31,2025-12-31,20260912,vol,projection,30,0.6069187331076007,0.6705095284029178,0.14842847526078232,0.07325504502240421,
2026-03-31,2025-12-31,20260912,vol,residual_mean,1,1.9000831864231535e-16,7.155590258381408e-17,1.1845241605850127e-16,1.1845241605850127e-16,
2026-03-31,2025-12-31,20260912,vol,residual_sd,1,0.2224633244262458,0.2284304336103192,0.005967109184073394,0.005967109184073394,0.026469461905319687
2026-03-31,2025-12-31,20260912,order,ray,25,0.6418568694222576,0.6288383254321618,0.19282376551707023,0.09516133737458307,
2026-03-31,2025-12-31,20260912,order,projection,31,0.071510725412011,0.08140779989361042,0.04005025564244454,0.019693816739855114,
2026-03-31,2025-12-31,20260912,order,residual_mean,1,1.2888161148219063e-18,1.290957005378089e-18,2.5797731201999953e-18,2.5797731201999953e-18,
2026-03-31,2025-12-31,20260912,order,residual_sd,1,0.02198119638990901,0.022408821322495127,0.0004276249325861174,0.0004276249325861174,0.019267312042272368
2026-06-30,2025-12-31,20260910,rep,lower,25,5.536954827495606,5.5574238830344935,0.03235754565664895,0.02582064747810353,
2026-06-30,2025-12-31,20260910,rep,upper,25,4.083972374680413,4.032476286765751,0.07781681762590545,0.038579300045967435,
2026-06-30,2025-12-31,20260910,rep,mean,25,2.314628412118293,2.367983756732898,0.24714463590656993,0.10941057742619839,
2026-06-30,2025-12-31,20260910,rep,sd,25,2.6820513043379637,2.6432382995409114,0.06679110309800516,0.03689504642924868,0.04973683226792875
2026-06-30,2025-12-31,20260910,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-06-30,2025-12-31,20260910,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-06-30,2025-12-31,20260910,market,mean,4,0.06999577364392001,0.08137370490531862,0.01442808359578527,0.010935199801328746,
2026-06-30,2025-12-31,20260910,market,sd,4,1.0762202042957745,1.041262039969186,0.038659646385366564,0.03831015637546176,0.06394760459737407
2026-06-30,2025-12-31,20260910,vol,ray,25,0.6854781017144268,0.6570287091565199,0.35637837439450654,0.14362365633977847,
2026-06-30,2025-12-31,20260910,vol,projection,30,2.936298041417038,2.6956077299244274,0.8839836532745645,0.4423654035949476,
2026-06-30,2025-12-31,20260910,vol,residual_mean,1,1.0398904880734468e-15,3.481895465934046e-16,1.3880800346668513e-15,1.3880800346668513e-15,
2026-06-30,2025-12-31,20260910,vol,residual_sd,1,0.5053903893197678,0.44494836463647636,0.06044202468329141,0.06044202468329141,0.12737293787654966
2026-06-30,2025-12-31,20260910,order,ray,25,0.6854781017144268,0.6570287091565199,0.35637837439450654,0.14362365633977847,
2026-06-30,2025-12-31,20260910,order,projection,31,0.2926063052873383,0.22134558726796813,0.1816249714354342,0.12979006554425992,
2026-06-30,2025-12-31,20260910,order,residual_mean,1,0.0,5.938402224739209e-17,5.938402224739209e-17,5.938402224739209e-17,
2026-06-30,2025-12-31,20260910,order,residual_sd,1,0.05449033372955398,0.05413228929371082,0.000358044435843162,0.000358044435843162,0.006592470750833291
2026-06-30,2025-12-31,20260911,rep,lower,25,1.6991016421488387,1.7138984837546316,0.04320257495095766,0.028379625976085676,
2026-06-30,2025-12-31,20260911,rep,upper,25,3.290536352673401,3.2762509616365936,0.03730980979818966,0.023628522157669085,
2026-06-30,2025-12-31,20260911,rep,mean,25,2.471266583819837,2.465057360165162,0.029213849301693063,0.016915206307720088,
2026-06-30,2025-12-31,20260911,rep,sd,25,0.9547068197502286,0.9519197403029029,0.01641080615376672,0.007347845949973231,0.04659624566166705
2026-06-30,2025-12-31,20260911,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-06-30,2025-12-31,20260911,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-06-30,2025-12-31,20260911,market,mean,4,0.06999577364392001,0.08137370490531862,0.01442808359578527,0.010935199801328746,
2026-06-30,2025-12-31,20260911,market,sd,4,1.0762202042957745,1.041262039969186,0.038659646385366564,0.03831015637546176,0.06394760459737407
2026-06-30,2025-12-31,20260911,vol,ray,25,0.6078790912252131,0.6348078389848534,0.31557232426721765,0.16992624683176613,
2026-06-30,2025-12-31,20260911,vol,projection,30,0.8171689057197755,0.5300620951761127,0.4325590128685833,0.27288413430276875,
2026-06-30,2025-12-31,20260911,vol,residual_mean,1,5.8917308106144295e-18,2.0655312086049424e-17,2.6547042896663854e-17,2.6547042896663854e-17,
2026-06-30,2025-12-31,20260911,vol,residual_sd,1,0.30451650989479073,0.2556615743244237,0.04885493557036702,0.04885493557036702,0.17487071076330873
2026-06-30,2025-12-31,20260911,order,ray,25,0.6078790912252131,0.6348078389848534,0.31557232426721765,0.16992624683176613,
2026-06-30,2025-12-31,20260911,order,projection,31,0.0676630119273381,0.0621592031247701,0.0653576385110649,0.03551045890154786,
2026-06-30,2025-12-31,20260911,order,residual_mean,1,5.431439341035177e-18,2.5358084034212463e-18,2.8956309376139307e-18,2.8956309376139307e-18,
2026-06-30,2025-12-31,20260911,order,residual_sd,1,0.029825260540033205,0.028113309777578546,0.0017119507624546587,0.0017119507624546587,0.059112581806976074
2026-06-30,2025-12-31,20260912,rep,lower,25,3.132115987099002,3.1265261387652954,0.07616006301982849,0.051085318028926824,
2026-06-30,2025-12-31,20260912,rep,upper,25,2.685965657304333,2.68408770723825,0.05144211892898345,0.04584999993443506,
2026-06-30,2025-12-31,20260912,rep,mean,25,2.632799635718399,2.630088540670364,0.04030871044372667,0.0182749216394629,
2026-06-30,2025-12-31,20260912,rep,sd,25,0.7450659172836726,0.7541908812551551,0.01900280464088802,0.007848790514507598,0.09166437837088655
2026-06-30,2025-12-31,20260912,market,lower,4,2.218363537892591,2.2184312660685244,0.00010499253957662622,9.851026962304221e-05,
2026-06-30,2025-12-31,20260912,market,upper,4,2.588226346048972,2.592998069294672,0.012462295124094127,0.012459081189158061,
2026-06-30,2025-12-31,20260912,market,mean,4,0.06999577364392001,0.08137370490531862,0.01442808359578527,0.010935199801328746,
2026-06-30,2025-12-31,20260912,market,sd,4,1.0762202042957745,1.041262039969186,0.038659646385366564,0.03831015637546176,0.06394760459737407
2026-06-30,2025-12-31,20260912,vol,ray,25,0.6418568694222576,0.604505222033972,0.2795964926054514,0.14781273224877203,
2026-06-30,2025-12-31,20260912,vol,projection,30,0.6069187331076007,0.7738399740157489,0.26694393419040013,0.11825162591883187,
2026-06-30,2025-12-31,20260912,vol,residual_mean,1,1.9000831864231535e-16,3.304849933767908e-16,1.4047667473447543e-16,1.4047667473447543e-16,
2026-06-30,2025-12-31,20260912,vol,residual_sd,1,0.2224633244262458,0.23933735388955257,0.016874029463306767,0.016874029463306767,0.07311182524010376
2026-06-30,2025-12-31,20260912,order,ray,25,0.6418568694222576,0.604505222033972,0.2795964926054514,0.14781273224877203,
2026-06-30,2025-12-31,20260912,order,projection,31,0.071510725412011,0.08395225429895692,0.05159616674180172,0.02237231916548515,
