cutoff,history,method,seed,state,n,annual_auroc,corrected_auroc,all_pairs,inversions,tie_changes
2025-03-31,annual_shared_offset,learned_order_extension,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260912,negative_low,7,0.3333333333333333,0.3333333333333333,21,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,-1,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_shared_offset,learned_order_extension,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_extension,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260910,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260912,negative_low,7,0.3333333333333333,0.3333333333333333,21,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,-1,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_shared_offset,learned_order_offset,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_shared_offset,learned_order_offset,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_shared_offset,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260910,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_market,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_market,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_market,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_state_offset_half,learned_market,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260912,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_market,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_market,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,-1,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_market,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_market,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_market,-1,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260910,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260912,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,-1,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260910,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260912,negative_low,7,0.3333333333333333,0.3333333333333333,21,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,-1,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_extension,-1,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260910,negative_low,7,0.4166666666666667,0.4166666666666667,21,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260910,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260910,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260910,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260911,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260911,negative_high,3,0.0,0.0,3,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260911,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260911,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260912,negative_low,7,0.3333333333333333,0.3333333333333333,21,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260912,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260912,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,20260912,nonnegative_high,0,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,-1,negative_low,7,0.5,0.5,21,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,-1,negative_high,3,0.5,0.5,3,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,-1,nonnegative_low,1,,,0,0,0
2025-03-31,annual_state_offset_half,learned_order_offset,-1,nonnegative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset,learned_market,20260910,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_market,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset,learned_market,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_market,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset,learned_market,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_market,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_market,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset,learned_market,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260910,nonnegative_high,4,0.25,0.25,6,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset,learned_vol_interaction,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset,learned_order_extension,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_extension,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_extension,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset,learned_order_extension,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset,learned_order_offset,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset,learned_order_offset,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset,learned_order_offset,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset,learned_order_offset,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_market,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_shared_offset,learned_market,20260910,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_market,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_shared_offset,learned_market,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_market,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_shared_offset,learned_market,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_market,-1,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,-1,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_market,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_shared_offset,learned_market,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260910,nonnegative_high,4,0.25,0.25,6,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,-1,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_shared_offset,learned_vol_interaction,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_shared_offset,learned_order_extension,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_extension,-1,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,-1,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_extension,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_shared_offset,learned_order_extension,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_shared_offset,learned_order_offset,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_shared_offset,learned_order_offset,-1,negative_low,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,-1,negative_high,0,,,0,0,0
2025-06-30,annual_shared_offset,learned_order_offset,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_shared_offset,learned_order_offset,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_market,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset_half,learned_market,20260910,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_market,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset_half,learned_market,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_market,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset_half,learned_market,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_market,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_market,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset_half,learned_market,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260910,nonnegative_high,4,0.25,0.25,6,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset_half,learned_vol_interaction,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,-1,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_low,9,0.5,0.5,36,0,0
2025-06-30,annual_state_offset_half,learned_order_extension,-1,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260910,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260910,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_low,9,0.42857142857142855,0.42857142857142855,36,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260910,nonnegative_high,4,0.5,0.5,6,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260911,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260911,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_low,9,0.5714285714285714,0.5714285714285714,36,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260911,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260912,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260912,negative_high,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_low,9,0.2857142857142857,0.2857142857142857,36,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,20260912,nonnegative_high,4,0.0,0.0,6,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,-1,negative_low,0,,,0,0,0
2025-06-30,annual_state_offset_half,learned_order_offset,-1,negative_high,0,,,0,0,0
