cutoff,year,method,seed,source,target,source_n,target_n,status,overall_delta,composition,within_state
2024-09-30,2024,learned_order_extension,20260912,daily,friday,181,36,defined,0.022738748616999094,-0.013165393770271507,0.0359041423872706
2024-09-30,2024,learned_order_extension,20260912,friday,future,36,12,defined,0.011485328016086946,0.460117262534443,-0.4486319345183561
2024-09-30,2024,learned_order_extension,20260912,daily,future,181,12,defined,0.03422407663308604,0.3732798965797184,-0.33905581994663236
2024-09-30,2024,learned_order_extension,-1,daily,friday,181,36,defined,0.020048612739104354,-0.011343640510695325,0.031392253249799676
2024-09-30,2024,learned_order_extension,-1,friday,future,36,12,defined,0.0430468452443089,0.4086851149748903,-0.36563826973058144
2024-09-30,2024,learned_order_extension,-1,daily,future,181,12,defined,0.06309545798341326,0.3265309015609018,-0.2634354435774886
2024-09-30,2024,learned_order_offset,20260910,daily,friday,181,36,defined,0.025907420114447518,-0.011234201335589875,0.0371416214500374
2024-09-30,2024,learned_order_offset,20260910,friday,future,36,12,defined,0.04741379981272506,0.3641655167570475,-0.31675171694432247
2024-09-30,2024,learned_order_offset,20260910,daily,future,181,12,defined,0.07332121992717258,0.29484761566252166,-0.22152639573534905
2024-09-30,2024,learned_order_offset,20260911,daily,friday,181,36,defined,0.011524077498210536,-0.009673073233915249,0.021197150732125795
2024-09-30,2024,learned_order_offset,20260911,friday,future,36,12,defined,0.06926010516704202,0.4037613874219306,-0.3345012822548886
2024-09-30,2024,learned_order_offset,20260911,daily,future,181,12,defined,0.08078418266525256,0.3135666297111923,-0.23278244704593976
2024-09-30,2024,learned_order_offset,20260912,daily,friday,181,36,defined,0.02241055507924866,-0.013190544733391943,0.0356010998126406
2024-09-30,2024,learned_order_offset,20260912,friday,future,36,12,defined,0.013077804079287679,0.46278859418457463,-0.4497107901052869
2024-09-30,2024,learned_order_offset,20260912,daily,future,181,12,defined,0.035488359158536334,0.37601846750704954,-0.3405301083485132
2024-09-30,2024,learned_order_offset,-1,daily,friday,181,36,defined,0.019947350897302242,-0.011365939767632357,0.0313132906649346
2024-09-30,2024,learned_order_offset,-1,friday,future,36,12,defined,0.04325056968635159,0.41023849945451757,-0.36698792976816597
2024-09-30,2024,learned_order_offset,-1,daily,future,181,12,defined,0.06319792058365382,0.32814423762692113,-0.2649463170432673
2024-12-31,2025,learned_market,20260910,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_market,20260910,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,20260910,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,20260911,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_market,20260911,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,20260911,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,20260912,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_market,20260912,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,20260912,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,-1,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_market,-1,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_market,-1,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260910,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260910,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260910,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260911,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260911,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260911,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260912,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260912,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,20260912,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,-1,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_vol_interaction,-1,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_vol_interaction,-1,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260910,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_extension,20260910,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260910,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260911,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_extension,20260911,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260911,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260912,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_extension,20260912,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,20260912,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,-1,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_extension,-1,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_extension,-1,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260910,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_offset,20260910,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260910,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260911,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_offset,20260911,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260911,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260912,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_offset,20260912,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,20260912,daily,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,-1,daily,friday,0,0,empty_source,,,
2024-12-31,2025,learned_order_offset,-1,friday,future,0,12,empty_source,,,
2024-12-31,2025,learned_order_offset,-1,daily,future,0,12,empty_source,,,
2025-03-31,2025,learned_market,20260910,daily,friday,57,12,defined,-0.003093126039455149,0.006484350977750426,-0.009577477017205543
2025-03-31,2025,learned_market,20260910,friday,future,12,11,defined,0.0012818048669515358,0.01919160029098809,-0.017909795424036548
2025-03-31,2025,learned_market,20260910,daily,future,57,11,defined,-0.0018113211725036132,0.07762448191942943,-0.07943580309193299
2025-03-31,2025,learned_market,20260911,daily,friday,57,12,defined,0.00884208147282907,0.005991419219869553,0.0028506622529595044
2025-03-31,2025,learned_market,20260911,friday,future,12,11,defined,0.03151355682783323,0.01916081932356372,0.012352737504269504
2025-03-31,2025,learned_market,20260911,daily,future,57,11,defined,0.0403556383006623,0.07425928403725592,-0.03390364573659364
2025-03-31,2025,learned_market,20260912,daily,friday,57,12,defined,0.021109420976496856,0.006362386281266138,0.014747034695230699
2025-03-31,2025,learned_market,20260912,friday,future,12,11,defined,0.1410318253310504,0.024072689492748173,0.11695913583830223
2025-03-31,2025,learned_market,20260912,daily,future,57,11,defined,0.16214124630754725,0.08393522137666305,0.07820602493088419
2025-03-31,2025,learned_market,-1,daily,friday,57,12,defined,0.008952792136623644,0.006279385492962039,0.0026734066436615925
2025-03-31,2025,learned_market,-1,friday,future,12,11,defined,0.05794239567527838,0.020808369702433323,0.03713402597284503
2025-03-31,2025,learned_market,-1,daily,future,57,11,defined,0.06689518781190203,0.07860632911111615,-0.011711141299214148
2025-03-31,2025,learned_vol_interaction,20260910,daily,friday,57,12,defined,0.0013093551368605905,0.006432181343838558,-0.005122826206978001
2025-03-31,2025,learned_vol_interaction,20260910,friday,future,12,11,defined,0.014900159919200157,0.015625515161717965,-0.0007253552425178361
2025-03-31,2025,learned_vol_interaction,20260910,daily,future,57,11,defined,0.016209515056060747,0.07626182287820388,-0.06005230782214317
2025-03-31,2025,learned_vol_interaction,20260911,daily,friday,57,12,defined,0.008780340387626165,0.005927458244239154,0.0028528821433870116
2025-03-31,2025,learned_vol_interaction,20260911,friday,future,12,11,defined,0.03294497341130888,0.018077555063498806,0.01486741834781008
2025-03-31,2025,learned_vol_interaction,20260911,daily,future,57,11,defined,0.04172531379893504,0.07289302792119334,-0.031167714122258286
2025-03-31,2025,learned_vol_interaction,20260912,daily,friday,57,12,defined,0.02156783109638785,0.0063550425833663465,0.015212788513021491
2025-03-31,2025,learned_vol_interaction,20260912,friday,future,12,11,defined,0.14466310870695945,0.02422365907620313,0.12043944963075631
2025-03-31,2025,learned_vol_interaction,20260912,daily,future,57,11,defined,0.1662309398033473,0.08385218543112002,0.08237875437222726
2025-03-31,2025,learned_vol_interaction,-1,daily,friday,57,12,defined,0.010552508873624862,0.006238227390481353,0.004314281483143521
2025-03-31,2025,learned_vol_interaction,-1,friday,future,12,11,defined,0.0641694140124895,0.019308909767139983,0.044860504245349514
2025-03-31,2025,learned_vol_interaction,-1,daily,future,57,11,defined,0.07472192288611437,0.0776690120768391,-0.0029470891907247138
2025-03-31,2025,learned_order_extension,20260910,daily,friday,57,12,defined,-0.004248506531199278,0.006364135583256931,-0.010612642114456214
2025-03-31,2025,learned_order_extension,20260910,friday,future,12,11,defined,0.00981348427054185,0.011841793650061272,-0.002028309379519422
2025-03-31,2025,learned_order_extension,20260910,daily,future,57,11,defined,0.005564977739342572,0.07414075905801308,-0.06857578131867051
2025-03-31,2025,learned_order_extension,20260911,daily,friday,57,12,defined,0.008864083857694882,0.005930773690564076,0.0029333101671308245
2025-03-31,2025,learned_order_extension,20260911,friday,future,12,11,defined,0.03084539059928111,0.018496638981980732,0.012348751617300362
2025-03-31,2025,learned_order_extension,20260911,daily,future,57,11,defined,0.03970947445697599,0.07291668642769306,-0.03320721197071705
2025-03-31,2025,learned_order_extension,20260912,daily,friday,57,12,defined,0.025472865551857134,0.006272214516681354,0.01920065103517577
2025-03-31,2025,learned_order_extension,20260912,friday,future,12,11,defined,0.16804682974055313,0.01944060536701331,0.14860622437353985
2025-03-31,2025,learned_order_extension,20260912,daily,future,57,11,defined,0.19351969529241025,0.08398167639557766,0.10953801889683261
2025-03-31,2025,learned_order_extension,-1,daily,friday,57,12,defined,0.010029480959450915,0.006189041263500788,0.003840439695950125
2025-03-31,2025,learned_order_extension,-1,friday,future,12,11,defined,0.06956856820345872,0.016593012666351784,0.05297555553710691
2025-03-31,2025,learned_order_extension,-1,daily,future,57,11,defined,0.07959804916290963,0.0770130406270946,0.0025850085358150032
2025-03-31,2025,learned_order_offset,20260910,daily,friday,57,12,defined,-0.004418317064005528,0.006358715172944349,-0.010777032236949854
2025-03-31,2025,learned_order_offset,20260910,friday,future,12,11,defined,0.009637329332230257,0.011932046042009304,-0.0022947167097790433
2025-03-31,2025,learned_order_offset,20260910,daily,future,57,11,defined,0.005219012268224729,0.07413335054542977,-0.06891433827720503
2025-03-31,2025,learned_order_offset,20260911,daily,friday,57,12,defined,0.008871356017035814,0.005931005500149478,0.0029403505168863614
2025-03-31,2025,learned_order_offset,20260911,friday,future,12,11,defined,0.030892439537083524,0.01849843920970906,0.01239400032737445
2025-03-31,2025,learned_order_offset,20260911,daily,future,57,11,defined,0.03976379555411934,0.07291740880408573,-0.03315361324996638
2025-03-31,2025,learned_order_offset,20260912,daily,friday,57,12,defined,0.025261271164525548,0.0062584841701574835,0.019002786994368068
2025-03-31,2025,learned_order_offset,20260912,friday,future,12,11,defined,0.16459890703599195,0.019345308131358006,0.14525359890463396
2025-03-31,2025,learned_order_offset,20260912,daily,future,57,11,defined,0.18986017820051748,0.08382187682077044,0.10603830137974707
2025-03-31,2025,learned_order_offset,-1,daily,friday,57,12,defined,0.009904770039185315,0.006182734947750438,0.003722035091434886
2025-03-31,2025,learned_order_offset,-1,friday,future,12,11,defined,0.06837622530176857,0.016591931127692132,0.05178429417407644
2025-03-31,2025,learned_order_offset,-1,daily,future,57,11,defined,0.0782809953409539,0.07695754539009532,0.0013234499508585768
2025-06-30,2025,learned_market,20260910,daily,friday,117,23,defined,-0.04986374187778759,0.005047237326312043,-0.05491097920409961
2025-06-30,2025,learned_market,20260910,friday,future,23,13,target_state_absent_in_source,0.16150530607111455,,
2025-06-30,2025,learned_market,20260910,daily,future,117,13,defined,0.11164156419332696,-0.2356987854826083,0.3473403496759352
2025-06-30,2025,learned_market,20260911,daily,friday,117,23,defined,-0.05351665436291699,-0.0014809610978912448,-0.05203569326502573
2025-06-30,2025,learned_market,20260911,friday,future,23,13,target_state_absent_in_source,0.2300795526503359,,
2025-06-30,2025,learned_market,20260911,daily,future,117,13,defined,0.1765628982874189,-0.1512485504775826,0.32781144876500157
2025-06-30,2025,learned_market,20260912,daily,friday,117,23,defined,-0.04507651890958835,0.004970386597791358,-0.05004690550737974
2025-06-30,2025,learned_market,20260912,friday,future,23,13,target_state_absent_in_source,0.15468974614797112,,
2025-06-30,2025,learned_market,20260912,daily,future,117,13,defined,0.10961322723838278,-0.21509649468958236,0.3247097219279651
2025-06-30,2025,learned_market,-1,daily,friday,117,23,defined,-0.04948563838343098,0.002845554275404052,-0.05233119265883505
2025-06-30,2025,learned_market,-1,friday,future,23,13,target_state_absent_in_source,0.18209153495647384,,
2025-06-30,2025,learned_market,-1,daily,future,117,13,defined,0.13260589657304284,-0.2006812768832577,0.33328717345630066
2025-06-30,2025,learned_vol_interaction,20260910,daily,friday,117,23,defined,-0.051894399415082455,0.002007153572755778,-0.05390155298783821
2025-06-30,2025,learned_vol_interaction,20260910,friday,future,23,13,target_state_absent_in_source,0.16263998500496382,,
2025-06-30,2025,learned_vol_interaction,20260910,daily,future,117,13,defined,0.11074558558988136,-0.2071465758528513,0.31789216144273263
2025-06-30,2025,learned_vol_interaction,20260911,daily,friday,117,23,defined,-0.054439231892977766,-0.0017150521755074626,-0.0527241797174703
2025-06-30,2025,learned_vol_interaction,20260911,friday,future,23,13,target_state_absent_in_source,0.23525408384558869,,
2025-06-30,2025,learned_vol_interaction,20260911,daily,future,117,13,defined,0.18081485195261093,-0.1515825806103028,0.33239743256291376
2025-06-30,2025,learned_vol_interaction,20260912,daily,friday,117,23,defined,-0.04409441276082981,0.004784626641301453,-0.04887903940213123
2025-06-30,2025,learned_vol_interaction,20260912,friday,future,23,13,target_state_absent_in_source,0.15322915349940353,,
2025-06-30,2025,learned_vol_interaction,20260912,daily,future,117,13,defined,0.10913474073857371,-0.21259782528044874,0.32173256601902245
2025-06-30,2025,learned_vol_interaction,-1,daily,friday,117,23,defined,-0.050142681356296695,0.0016922426795165906,-0.051834924035813246
2025-06-30,2025,learned_vol_interaction,-1,friday,future,23,13,target_state_absent_in_source,0.1837077407833187,,
2025-06-30,2025,learned_vol_interaction,-1,daily,future,117,13,defined,0.13356505942702201,-0.19044232724786764,0.3240073866748896
2025-06-30,2025,learned_order_extension,20260910,daily,friday,117,23,defined,-0.050068697250003596,0.003459537081939003,-0.0535282343319426
2025-06-30,2025,learned_order_extension,20260910,friday,future,23,13,target_state_absent_in_source,0.18507143765595888,,
2025-06-30,2025,learned_order_extension,20260910,daily,future,117,13,defined,0.13500274040595528,-0.2219704432219704,0.3569731836279257
2025-06-30,2025,learned_order_extension,20260911,daily,friday,117,23,defined,-0.054500831125362546,-0.001614277828441455,-0.0528865532969211
2025-06-30,2025,learned_order_extension,20260911,friday,future,23,13,target_state_absent_in_source,0.2321004252876488,,
2025-06-30,2025,learned_order_extension,20260911,daily,future,117,13,defined,0.17759959416228624,-0.1526937853557291,0.3302933795180153
2025-06-30,2025,learned_order_extension,20260912,daily,friday,117,23,defined,-0.04506931641972604,0.005051238980673778,-0.050120555400399794
2025-06-30,2025,learned_order_extension,20260912,friday,future,23,13,target_state_absent_in_source,0.19337667493066968,,
2025-06-30,2025,learned_order_extension,20260912,daily,future,117,13,defined,0.14830735851094365,-0.21539189143591098,0.36369924994685465
2025-06-30,2025,learned_order_extension,-1,daily,friday,117,23,defined,-0.049879614931697396,0.002298832744723778,-0.05217844767642119
2025-06-30,2025,learned_order_extension,-1,friday,future,23,13,target_state_absent_in_source,0.20351617929142582,,
2025-06-30,2025,learned_order_extension,-1,daily,future,117,13,defined,0.15363656435972842,-0.19668537333787023,0.3503219376975986
2025-06-30,2025,learned_order_offset,20260910,daily,friday,117,23,defined,-0.05019808941345295,0.0034584714881410183,-0.05365656090159393
2025-06-30,2025,learned_order_offset,20260910,friday,future,23,13,target_state_absent_in_source,0.18514007242372826,,
2025-06-30,2025,learned_order_offset,20260910,daily,future,117,13,defined,0.13494198301027532,-0.22170157839222815,0.3566435614025035
2025-06-30,2025,learned_order_offset,20260911,daily,friday,117,23,defined,-0.054500589729760865,-0.0016131729537869118,-0.05288741677597394
2025-06-30,2025,learned_order_offset,20260911,friday,future,23,13,target_state_absent_in_source,0.23213787974365307,,
2025-06-30,2025,learned_order_offset,20260911,daily,future,117,13,defined,0.17763729001389222,-0.15272643331176752,0.3303637233256598
2025-06-30,2025,learned_order_offset,20260912,daily,friday,117,23,defined,-0.04528281415958638,0.004985583564540486,-0.050268397724126876
2025-06-30,2025,learned_order_offset,20260912,friday,future,23,13,target_state_absent_in_source,0.19446932041024922,,
2025-06-30,2025,learned_order_offset,20260912,daily,future,117,13,defined,0.14918650625066285,-0.21426876752392224,0.36345527377458503
2025-06-30,2025,learned_order_offset,-1,daily,friday,117,23,defined,-0.04999383110093339,0.0022769606996315313,-0.0522707918005649
2025-06-30,2025,learned_order_offset,-1,friday,future,23,13,target_state_absent_in_source,0.20391575752587682,,
2025-06-30,2025,learned_order_offset,-1,daily,future,117,13,defined,0.15392192642494343,-0.1962322597426393,0.3501541861675827
2025-09-30,2025,learned_market,20260910,daily,friday,183,36,defined,-0.04025617081223146,-0.0014246928634880245,-0.03883147794874339
2025-09-30,2025,learned_market,20260910,friday,future,36,12,defined,0.10054499276362289,0.07474634067812727,0.025798652085495574
2025-09-30,2025,learned_market,20260910,daily,future,183,12,defined,0.06028882195139143,0.022804795067278297,0.03748402688411315
2025-09-30,2025,learned_market,20260911,daily,friday,183,36,defined,-0.0424859926773945,-0.002439341639339022,-0.04004665103805547
2025-09-30,2025,learned_market,20260911,friday,future,36,12,defined,0.053558212139466405,0.09079177300839661,-0.03723356086893019
2025-09-30,2025,learned_market,20260911,daily,future,183,12,defined,0.011072219462071903,0.0622592632015018,-0.05118704373942988
2025-09-30,2025,learned_market,20260912,daily,friday,183,36,defined,-0.038230983760415005,-0.00046410093795278505,-0.03776688282246221
2025-09-30,2025,learned_market,20260912,friday,future,36,12,defined,0.06644226588997645,0.06725470380123372,-0.0008124379112572633
2025-09-30,2025,learned_market,20260912,daily,future,183,12,defined,0.02821128212956145,0.021481847494212766,0.006729434635348683
2025-09-30,2025,learned_market,-1,daily,friday,183,36,defined,-0.040324382416680266,-0.0014427118135932767,-0.03888167060308701
2025-09-30,2025,learned_market,-1,friday,future,36,12,defined,0.07351515693102181,0.07759760582925257,-0.004082448898230728
2025-09-30,2025,learned_market,-1,daily,future,183,12,defined,0.03319077451434155,0.03551530192099757,-0.002324527406656035
2025-09-30,2025,learned_vol_interaction,20260910,daily,friday,183,36,defined,-0.04302855850854631,-0.0016464315648773305,-0.04138212694366899
2025-09-30,2025,learned_vol_interaction,20260910,friday,future,36,12,defined,0.10163928551120807,0.07473989213679612,0.02689939337441198
2025-09-30,2025,learned_vol_interaction,20260910,daily,future,183,12,defined,0.05861072700266176,0.03170673354844834,0.026903993454213446
2025-09-30,2025,learned_vol_interaction,20260911,daily,friday,183,36,defined,-0.043228503682967795,-0.0026207952561721265,-0.04060770842679564
2025-09-30,2025,learned_vol_interaction,20260911,friday,future,36,12,defined,0.05314625311869067,0.09425559713273092,-0.04110934401404025
2025-09-30,2025,learned_vol_interaction,20260911,daily,future,183,12,defined,0.009917749435722878,0.06490292300560517,-0.054985173569882265
2025-09-30,2025,learned_vol_interaction,20260912,daily,friday,183,36,defined,-0.03815957425498531,-0.0004769744678234306,-0.03768259978716186
2025-09-30,2025,learned_vol_interaction,20260912,friday,future,36,12,defined,0.06629358153499218,0.06733992082233871,-0.001046339287346501
2025-09-30,2025,learned_vol_interaction,20260912,daily,future,183,12,defined,0.028134007280006867,0.022979662011417837,0.005154345268589086
2025-09-30,2025,learned_vol_interaction,-1,daily,friday,183,36,defined,-0.04147221214883312,-0.001581400429624296,-0.03989081171920883
2025-09-30,2025,learned_vol_interaction,-1,friday,future,36,12,defined,0.07369304005496363,0.07877847003062195,-0.005085429975658334
2025-09-30,2025,learned_vol_interaction,-1,daily,future,183,12,defined,0.03222082790613051,0.03986310618849044,-0.007642278282359943
2025-09-30,2025,learned_order_extension,20260910,daily,friday,183,36,defined,-0.04082466697033291,-0.001970136030571828,-0.038854530939761066
2025-09-30,2025,learned_order_extension,20260910,friday,future,36,12,defined,0.12361712389573465,0.08191904719338186,0.04169807670235276
2025-09-30,2025,learned_order_extension,20260910,daily,future,183,12,defined,0.08279245692540174,0.030550166189743183,0.05224229073565853
2025-09-30,2025,learned_order_extension,20260911,daily,friday,183,36,defined,-0.04328608833361708,-0.0025736701588556987,-0.04071241817476137
2025-09-30,2025,learned_order_extension,20260911,friday,future,36,12,defined,0.052045952503766146,0.09242642961053507,-0.04038047710676887
2025-09-30,2025,learned_order_extension,20260911,daily,future,183,12,defined,0.008759864170149068,0.06324652982943618,-0.05448666565928707
2025-09-30,2025,learned_order_extension,20260912,daily,friday,183,36,defined,-0.03733970221848297,-0.0010589100330560886,-0.036280792185426895
2025-09-30,2025,learned_order_extension,20260912,friday,future,36,12,defined,0.06639616829239077,0.09203007632021887,-0.025633908027828098
2025-09-30,2025,learned_order_extension,20260912,daily,future,183,12,defined,0.0290564660739078,0.03906653982857901,-0.010010073754671209
2025-09-30,2025,learned_order_extension,-1,daily,friday,183,36,defined,-0.04048348584081099,-0.001867572074161205,-0.03861591376664981
2025-09-30,2025,learned_order_extension,-1,friday,future,36,12,defined,0.08068641489729719,0.0887918510413786,-0.008105436144081435
2025-09-30,2025,learned_order_extension,-1,daily,future,183,12,defined,0.0402029290564862,0.04428774528258615,-0.004084816226099991
2025-09-30,2025,learned_order_offset,20260910,daily,friday,183,36,defined,-0.04090741490508068,-0.001972559312357361,-0.038934855592723285
2025-09-30,2025,learned_order_offset,20260910,friday,future,36,12,defined,0.1229810546809566,0.08161677491321351,0.041364279767743095
2025-09-30,2025,learned_order_offset,20260910,daily,future,183,12,defined,0.08207363977587592,0.030290076492364926,0.051783563283511025
2025-09-30,2025,learned_order_offset,20260911,daily,friday,183,36,defined,-0.04327099374841811,-0.0025733860522592178,-0.04069760769615885
2025-09-30,2025,learned_order_offset,20260911,friday,future,36,12,defined,0.05197130016759627,0.09245440783279135,-0.0404831076651951
2025-09-30,2025,learned_order_offset,20260911,daily,future,183,12,defined,0.008700306419178155,0.06325863413290628,-0.054558327713728094
2025-09-30,2025,learned_order_offset,20260912,daily,friday,183,36,defined,-0.03743679125921233,-0.001093963071345918,-0.036342828187866404
2025-09-30,2025,learned_order_offset,20260912,friday,future,36,12,defined,0.06601902725924307,0.09170510720256855,-0.025686079943325488
2025-09-30,2025,learned_order_offset,20260912,daily,future,183,12,defined,0.028582236000030736,0.03883613692464897,-0.010253900924618226
2025-09-30,2025,learned_order_offset,-1,daily,friday,183,36,defined,-0.04053839997090364,-0.001879969478654165,-0.03865843049224951
2025-09-30,2025,learned_order_offset,-1,friday,future,36,12,defined,0.08032379403593196,0.08859209664952443,-0.00826830261359246
2025-09-30,2025,learned_order_offset,-1,daily,future,183,12,defined,0.03978539406502832,0.04412828251664004,-0.004342888451611737
2025-12-31,2026,learned_market,20260910,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_market,20260910,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,20260910,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,20260911,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_market,20260911,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,20260911,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,20260912,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_market,20260912,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,20260912,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,-1,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_market,-1,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_market,-1,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260910,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260910,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260910,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260911,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260911,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260911,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260912,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260912,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,20260912,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,-1,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_vol_interaction,-1,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_vol_interaction,-1,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260910,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_extension,20260910,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260910,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260911,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_extension,20260911,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260911,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260912,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_extension,20260912,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,20260912,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,-1,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_extension,-1,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_extension,-1,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260910,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_offset,20260910,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260910,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260911,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_offset,20260911,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260911,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260912,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_offset,20260912,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,20260912,daily,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,-1,daily,friday,0,0,empty_source,,,
2025-12-31,2026,learned_order_offset,-1,friday,future,0,11,empty_source,,,
2025-12-31,2026,learned_order_offset,-1,daily,future,0,11,empty_source,,,
2026-03-31,2026,learned_market,20260910,daily,friday,56,11,defined,-0.0690637474293893,0.01567295068695817,-0.08473669811634746
2026-03-31,2026,learned_market,20260910,friday,future,11,11,target_state_absent_in_source,0.3878236916513143,,
2026-03-31,2026,learned_market,20260910,daily,future,56,11,defined,0.318759944221925,0.4552825803913192,-0.1365226361693941
2026-03-31,2026,learned_market,20260911,daily,friday,56,11,defined,-0.09303009230310938,0.0134572916112935,-0.10648738391440288
2026-03-31,2026,learned_market,20260911,friday,future,11,11,target_state_absent_in_source,0.5201973159327595,,
