period,history,method,seed,scope,n,squared_shift,alignment_term,brier_change,regressions,recoveries
year_2026,annual_state_offset_half,learned_order_extension,20260910,eligible,4,0.0007914656398974774,0.028088897394485626,0.0288803630343831,0,0
year_2026,annual_state_offset_half,learned_order_extension,20260911,all,30,0.00017184851719498391,0.004050001234714948,0.004221849751909935,0,0
year_2026,annual_state_offset_half,learned_order_extension,20260911,eligible,4,0.0012888638789623793,0.03037500926036211,0.03166387313932451,0,0
year_2026,annual_state_offset_half,learned_order_extension,20260912,all,30,0.00013498616995518661,0.004193748133973537,0.0043287343039287276,2,0
year_2026,annual_state_offset_half,learned_order_extension,20260912,eligible,4,0.0010123962746638995,0.031453111004801526,0.032465507279465455,2,0
year_2026,annual_state_offset_half,learned_order_offset,-1,all,30,0.00013585782931376195,0.0040197915461864095,0.004155649375500171,3,0
year_2026,annual_state_offset_half,learned_order_offset,-1,eligible,4,0.0010189337198532149,0.03014843659639807,0.031167370316251282,3,0
year_2026,annual_state_offset_half,learned_order_offset,20260910,all,30,0.00010572052207383268,0.003744643860722105,0.0038503643827959384,0,0
year_2026,annual_state_offset_half,learned_order_offset,20260910,eligible,4,0.0007929039155537451,0.028084828955415787,0.02887773287096954,0,0
year_2026,annual_state_offset_half,learned_order_offset,20260911,all,30,0.0001716783078317681,0.004049969275861838,0.004221647583693607,0,0
year_2026,annual_state_offset_half,learned_order_offset,20260911,eligible,4,0.0012875873087382608,0.03037476956896378,0.03166235687770205,0,0
year_2026,annual_state_offset_half,learned_order_offset,20260912,all,30,0.00013509430794863363,0.004195678245955698,0.00433077255390433,2,0
year_2026,annual_state_offset_half,learned_order_offset,20260912,eligible,4,0.0010132073096147521,0.03146758684466774,0.03248079415428247,2,0
year_2026,annual_state_offset_half,learned_vol_interaction,-1,all,30,0.00012434687115169343,0.003954231709152106,0.004078578580303802,0,0
year_2026,annual_state_offset_half,learned_vol_interaction,-1,eligible,4,0.0009326015336377007,0.029656737818640797,0.030589339352278512,0,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260910,all,30,0.00010318987711829883,0.0036383988385132893,0.0037415887156315923,1,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260910,eligible,4,0.0007739240783872412,0.02728799128884967,0.028061915367236942,1,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260911,all,30,0.00014977290413603178,0.004159467809361921,0.004309240713497956,1,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260911,eligible,4,0.0011232967810202383,0.031196008570214408,0.032319305351234666,1,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260912,all,30,0.00012536236249765219,0.004161920509256648,0.004287282871754299,1,0
year_2026,annual_state_offset_half,learned_vol_interaction,20260912,eligible,4,0.0009402177187323913,0.03121440381942486,0.03215462153815724,1,0
