subject_id,cutoff,previous_decision_cutoff,method,state,mode,original_accepted,original_reason,original_action,training_n,current_validation_n,current_fit_eligible,source_cutoff,expiry,source_age_days,availability,view,n,known_at_source_n,source_validation_overlap_n,new_since_previous_n,old_brier_difference,old_correct_difference,old_evidence,current_brier_difference,current_correct_difference,current_evidence,comparison
2021-12-31:learned_market:nonnegative_low,2021-12-31,2021-11-30,learned_market,nonnegative_low,annual_reset,False,annual_reset,fallback,4,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_market:nonnegative_low,2022-01-31,2021-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,4,6,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_market:nonnegative_low,2022-01-31,2021-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,4,6,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-01-31:learned_market:nonnegative_low,2022-01-31,2021-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,4,6,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_market:nonnegative_low,2022-02-28,2022-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,5,5,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_market:nonnegative_low,2022-02-28,2022-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,5,5,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-02-28:learned_market:nonnegative_low,2022-02-28,2022-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,5,5,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_market:nonnegative_low,2022-03-31,2022-02-28,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,6,3,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_market:nonnegative_low,2022-03-31,2022-02-28,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,6,3,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-03-31:learned_market:nonnegative_low,2022-03-31,2022-02-28,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,6,3,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_market:nonnegative_low,2022-04-30,2022-03-31,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,10,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_market:nonnegative_low,2022-04-30,2022-03-31,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,10,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-04-30:learned_market:nonnegative_low,2022-04-30,2022-03-31,learned_market,nonnegative_low,insufficient_history,False,insufficient_history,fallback,10,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-05-31:learned_market:nonnegative_low,2022-05-31,2022-04-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-05-31:learned_market:nonnegative_low,2022-05-31,2022-04-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-05-31:learned_market:nonnegative_low,2022-05-31,2022-04-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-06-30:learned_market:nonnegative_low,2022-06-30,2022-05-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-06-30:learned_market:nonnegative_low,2022-06-30,2022-05-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-06-30:learned_market:nonnegative_low,2022-06-30,2022-05-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,0,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_market:nonnegative_low,2022-07-31,2022-06-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_market:nonnegative_low,2022-07-31,2022-06-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-07-31:learned_market:nonnegative_low,2022-07-31,2022-06-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_market:nonnegative_low,2022-08-31,2022-07-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_market:nonnegative_low,2022-08-31,2022-07-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-08-31:learned_market:nonnegative_low,2022-08-31,2022-07-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_market:nonnegative_low,2022-09-30,2022-08-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_market:nonnegative_low,2022-09-30,2022-08-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-09-30:learned_market:nonnegative_low,2022-09-30,2022-08-31,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,9,6,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_market:nonnegative_low,2022-10-31,2022-09-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,8,5,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_market:nonnegative_low,2022-10-31,2022-09-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,8,5,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-10-31:learned_market:nonnegative_low,2022-10-31,2022-09-30,learned_market,nonnegative_low,ready,False,insufficient_state_train,fallback,8,5,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-11-30:learned_market:nonnegative_low,2022-11-30,2022-10-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,10,1,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-11-30:learned_market:nonnegative_low,2022-11-30,2022-10-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,10,1,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-11-30:learned_market:nonnegative_low,2022-11-30,2022-10-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,10,1,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2022-12-31:learned_market:nonnegative_low,2022-12-31,2022-11-30,learned_market,nonnegative_low,annual_reset,False,annual_reset,fallback,12,1,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-12-31:learned_market:nonnegative_low,2022-12-31,2022-11-30,learned_market,nonnegative_low,annual_reset,False,annual_reset,fallback,12,1,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2022-12-31:learned_market:nonnegative_low,2022-12-31,2022-11-30,learned_market,nonnegative_low,annual_reset,False,annual_reset,fallback,12,1,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_market:nonnegative_low,2023-01-31,2022-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,4,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_market:nonnegative_low,2023-01-31,2022-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,4,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-01-31:learned_market:nonnegative_low,2023-01-31,2022-12-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,4,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_market:nonnegative_low,2023-02-28,2023-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,8,False,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_market:nonnegative_low,2023-02-28,2023-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,8,False,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-02-28:learned_market:nonnegative_low,2023-02-28,2023-01-31,learned_market,nonnegative_low,q1_guard,False,q1_guard,fallback,12,8,False,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,,no_saved_record,not_assessed
2023-03-31:learned_market:nonnegative_low,2023-03-31,2023-02-28,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,12,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-03-31:learned_market:nonnegative_low,2023-03-31,2023-02-28,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,12,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-03-31:learned_market:nonnegative_low,2023-03-31,2023-02-28,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,12,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-04-30:learned_market:nonnegative_low,2023-04-30,2023-03-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,13,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-04-30:learned_market:nonnegative_low,2023-04-30,2023-03-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,13,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-04-30:learned_market:nonnegative_low,2023-04-30,2023-03-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,11,13,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-05-31:learned_market:nonnegative_low,2023-05-31,2023-04-30,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,13,8,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-05-31:learned_market:nonnegative_low,2023-05-31,2023-04-30,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,13,8,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-05-31:learned_market:nonnegative_low,2023-05-31,2023-04-30,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,13,8,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-06-30:learned_market:nonnegative_low,2023-06-30,2023-05-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,16,5,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-06-30:learned_market:nonnegative_low,2023-06-30,2023-05-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,16,5,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-06-30:learned_market:nonnegative_low,2023-06-30,2023-05-31,learned_market,nonnegative_low,ready,False,brier_not_better,fallback,16,5,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-07-31:learned_market:nonnegative_low,2023-07-31,2023-06-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,21,1,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-07-31:learned_market:nonnegative_low,2023-07-31,2023-06-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,21,1,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-07-31:learned_market:nonnegative_low,2023-07-31,2023-06-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,21,1,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-08-31:learned_market:nonnegative_low,2023-08-31,2023-07-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-08-31:learned_market:nonnegative_low,2023-08-31,2023-07-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-08-31:learned_market:nonnegative_low,2023-08-31,2023-07-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-09-30:learned_market:nonnegative_low,2023-09-30,2023-08-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,3,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-09-30:learned_market:nonnegative_low,2023-09-30,2023-08-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,3,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-09-30:learned_market:nonnegative_low,2023-09-30,2023-08-31,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,22,3,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-10-31:learned_market:nonnegative_low,2023-10-31,2023-09-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,23,2,True,,,,absent,full_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-10-31:learned_market:nonnegative_low,2023-10-31,2023-09-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,23,2,True,,,,absent,post_source_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
2023-10-31:learned_market:nonnegative_low,2023-10-31,2023-09-30,learned_market,nonnegative_low,ready,False,insufficient_validation,fallback,23,2,True,,,,absent,incremental_validation,0,0,0,0,,0,no_saved_record,,0.0,no_saved_record,not_assessed
