history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,annual_probability,actual_up,case,changed_probability
weekly_global_validated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,global,all,True,False,direction_worse,2026,0.48332989719207314,0.48332989719207314,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,global,all,True,False,direction_worse,2026,0.4828431648821933,0.4828431648821933,1,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,global,all,True,False,direction_worse,2026,0.48604553906921294,0.48604553906921294,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,global,all,True,False,direction_worse,2026,0.4256339199295458,0.4256339199295458,1,stable_wrong,False
weekly_global_validated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,global,all,True,False,direction_worse,2026,0.423905703819994,0.423905703819994,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,global,all,True,False,direction_worse,2026,0.4792330760731214,0.4792330760731214,0,stable_correct,False
weekly_global_validated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,global,all,True,False,direction_worse,2026,0.5010878184625182,0.5010878184625182,0,stable_wrong,False
weekly_global_ungated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,global,all,True,False,direction_worse,2026,0.5322252733092494,0.4899947842704179,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,global,all,True,False,direction_worse,2026,0.5248306919091883,0.48332989719207314,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,global,all,True,False,direction_worse,2026,0.525056595802616,0.4828431648821933,1,recovery,True
weekly_global_ungated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,global,all,True,False,direction_worse,2026,0.52829279422176,0.48604553906921294,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,global,all,True,False,direction_worse,2026,0.4671002294853068,0.4256339199295458,1,stable_wrong,True
weekly_global_ungated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,global,all,True,False,direction_worse,2026,0.4640184263118348,0.423905703819994,0,stable_correct,True
weekly_global_ungated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,global,all,True,False,direction_worse,2026,0.5215986161120466,0.4792330760731214,0,regression,True
weekly_global_ungated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,global,all,True,False,direction_worse,2026,0.542653780863648,0.5010878184625182,0,stable_wrong,True
