history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_validated,weekly_state_validated,learned_market,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.5416875752489646,0.5059337652389141,0.5416875752489646,0,False,True,quarterly_only,True,False,False,stable_wrong,0.03745645437027806
monthly_state_validated,weekly_state_validated,learned_market,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.4542900377046634,0.41736667065654703,0.4542900377046634,0,False,True,quarterly_only,True,True,True,stable_correct,0.03218450058277392
monthly_state_validated,weekly_state_validated,learned_market,3257,2024-06-28,2024,negative_low,2024-05-31,2024-03-31,0.4931675128202729,0.45595750040282024,0.4931675128202729,0,False,True,quarterly_only,True,True,True,stable_correct,0.03531695352774619
monthly_state_ungated,weekly_state_ungated,learned_market,3243,2024-06-07,2024,nonnegative_low,2024-05-31,2024-03-31,0.48884614968932677,0.48325192018987634,0.4843749724811502,0,True,True,both_active,True,True,True,stable_correct,0.005438139698877048
monthly_state_ungated,weekly_state_ungated,learned_market,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.49680990405123565,0.5059337652389141,0.5416875752489646,0,True,True,both_active,True,True,False,recovery,-0.009148894045426653
monthly_state_ungated,weekly_state_ungated,learned_market,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.4081449576883136,0.41736667065654703,0.4542900377046634,0,True,True,both_active,True,True,True,stable_correct,-0.007612631288535288
monthly_state_ungated,weekly_state_ungated,learned_market,3257,2024-06-28,2024,negative_low,2024-05-31,2024-03-31,0.44652703855300174,0.45595750040282024,0.4931675128202729,0,True,True,both_active,True,True,True,stable_correct,-0.008510846014673917
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3243,2024-06-07,2024,nonnegative_low,2024-05-31,2024-03-31,0.49819396294779555,0.49340303753683035,0.49340303753683035,0,True,False,monthly_only,True,True,True,stable_correct,0.004750667267058667
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.5584791526608086,0.5232038708072477,0.5584791526608086,0,False,True,quarterly_only,True,False,False,stable_wrong,0.03815667352904761
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.4604199303772714,0.42268552581263297,0.4604199303772714,0,False,True,quarterly_only,True,True,True,stable_correct,0.03332345855710944
monthly_state_validated,weekly_state_validated,learned_vol_interaction,3257,2024-06-28,2024,negative_low,2024-05-31,2024-03-31,0.5056290351926859,0.46794120971168657,0.5056290351926859,0,False,True,quarterly_only,True,False,True,regression,0.03669174548344975
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3243,2024-06-07,2024,nonnegative_low,2024-05-31,2024-03-31,0.49819396294779555,0.4926672691122391,0.49340303753683035,0,True,True,both_active,True,True,True,stable_correct,0.005476186663118027
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.5141521994628279,0.5232038708072477,0.5584791526608086,0,True,True,both_active,True,False,False,stable_wrong,-0.009389806215223617
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.4131534424630172,0.42268552581263297,0.4604199303772714,0,True,True,both_active,True,True,True,stable_correct,-0.00796728671246033
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,3257,2024-06-28,2024,negative_low,2024-05-31,2024-03-31,0.45826006703472744,0.46794120971168657,0.5056290351926859,0,True,True,both_active,True,True,True,stable_correct,-0.008966686707763738
monthly_state_validated,weekly_state_validated,learned_order_extension,3243,2024-06-07,2024,nonnegative_low,2024-05-31,2024-03-31,0.5004854955417488,0.49598480551886315,0.49598480551886315,0,True,False,monthly_only,True,False,True,regression,0.004484803942085364
monthly_state_validated,weekly_state_validated,learned_order_extension,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.5607880655537296,0.5248624673858119,0.5607880655537296,0,False,True,quarterly_only,True,False,False,stable_wrong,0.03900264479717169
monthly_state_validated,weekly_state_validated,learned_order_extension,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.4673270236910448,0.4291914321261599,0.4673270236910448,0,False,True,quarterly_only,True,True,True,stable_correct,0.03418926166142622
monthly_state_validated,weekly_state_validated,learned_order_extension,3257,2024-06-28,2024,negative_low,2024-05-31,2024-03-31,0.5123655404125426,0.4741074325204293,0.5123655404125426,0,False,True,quarterly_only,True,False,True,regression,0.03774058943112338
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3243,2024-06-07,2024,nonnegative_low,2024-05-31,2024-03-31,0.5004854955417488,0.4948469696232285,0.49598480551886315,0,True,True,both_active,True,False,True,regression,0.0056122079023774585
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3247,2024-06-14,2024,negative_low,2024-05-31,2024-03-31,0.5151341104815687,0.5248624673858119,0.5607880655537296,0,True,True,both_active,True,False,False,stable_wrong,-0.010117457888685455
monthly_state_ungated,weekly_state_ungated,learned_order_extension,3252,2024-06-21,2024,negative_low,2024-05-31,2024-03-31,0.419033713317863,0.4291914321261599,0.4673270236910448,0,True,True,both_active,True,True,True,stable_correct,-0.008616032513547145
