method,seed,row_index,date,p_annual,p_add,p_remove,p_both,add_without_remove,add_after_remove,remove_without_add,remove_after_add,nonadditive,add_effect,remove_effect,total_delta
learned_market,20260911,3749,2026-07-10,0.41690635812319604,0.44927105831880737,0.4223299317910438,0.45761088998473876,0.03236470019561133,0.03528095819369498,0.005423573667847736,0.008339831665931385,0.002916257998083649,0.03382282919465315,0.006881702666889561,0.040704531861542714
learned_market,20260911,3754,2026-07-17,0.4469468298475024,0.4942255719582776,0.4318766954483525,0.4936197089325673,0.04727874211077521,0.06174301348421479,-0.015070134399149893,-0.000605863025710307,0.014464271373439586,0.054510877797495,-0.0078379987124301,0.0466728790850649
learned_market,20260911,3759,2026-07-24,0.4523286144237616,0.5044364965460625,0.45458539378833374,0.5172291430129109,0.052107882122300886,0.06264374922457716,0.002256779364572137,0.012792646466848412,0.010535867102276275,0.05737581567343902,0.007524712915710274,0.0649005285891493
learned_market,20260911,3764,2026-07-31,0.43916052641204817,0.49765315295564944,0.42937863047073654,0.498975143497328,0.05849262654360127,0.06959651302659148,-0.009781895941311625,0.001321990541678586,0.01110388648299021,0.06404456978509637,-0.004229952699816519,0.05981461708527985
learned_market,20260911,3769,2026-08-07,0.33016870403212256,0.37340081534538494,0.31604525948427953,0.3717877159463519,0.04323211131326238,0.055742456462072376,-0.014123444547843034,-0.0016130993990330356,0.012510345148809998,0.04948728388766738,-0.007868271973438035,0.04161901191422934
learned_market,20260911,3774,2026-08-14,0.459964206845313,0.5142024889628322,0.4334067024976082,0.5008303721624942,0.05423828211751919,0.06742366966488594,-0.026557504347704763,-0.013372116800338008,0.013185387547366756,0.060830975891202566,-0.019964810574021385,0.04086616531718118
learned_market,20260911,3779,2026-08-21,0.4343413838297144,0.4858826096501165,0.41527823234659367,0.47775398493757737,0.0515412258204021,0.0624757525909837,-0.01906315148312071,-0.008128624712539112,0.010934526770581598,0.0570084892056929,-0.013595888097829911,0.04341260110786299
learned_market,20260912,2418,2021-01-08,0.49622809203697066,0.49622809203697066,0.49622809203697066,0.49622809203697066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2423,2021-01-15,0.30299511780142024,0.30299511780142024,0.30299511780142024,0.30299511780142024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2428,2021-01-22,0.2926269390741677,0.2926269390741677,0.2926269390741677,0.2926269390741677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2433,2021-01-29,0.4834854236532544,0.4834854236532544,0.4834854236532544,0.4834854236532544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2438,2021-02-05,0.5449307431156443,0.5449307431156443,0.5449307431156443,0.5449307431156443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2443,2021-02-19,0.37156624296606255,0.37156624296606255,0.37156624296606255,0.37156624296606255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2448,2021-02-26,0.5679579035959068,0.5679579035959068,0.5679579035959068,0.5679579035959068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2453,2021-03-05,0.4912573433049491,0.4912573433049491,0.4912573433049491,0.4912573433049491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2458,2021-03-12,0.4975950072849539,0.4975950072849539,0.4975950072849539,0.4975950072849539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2463,2021-03-19,0.4862560848839745,0.4862560848839745,0.4862560848839745,0.4862560848839745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2468,2021-03-26,0.5757817923341705,0.5757817923341705,0.5757817923341705,0.5757817923341705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2473,2021-04-02,0.56297665502886,0.5406015101820916,0.5642970331484527,0.536049338973912,-0.02237514484676839,-0.02824769417454065,0.0013203781195927355,-0.004552171208179523,-0.0058725493277722585,-0.02531141951065452,-0.0016158965442933937,-0.026927316054947914
learned_market,20260912,2477,2021-04-09,0.6833728945724409,0.6861226633137277,0.7175856475588113,0.7152192101159774,0.002749768741286851,-0.002366437442833824,0.03421275298637039,0.029096546802249712,-0.005116206184120675,0.0001916656492265134,0.03165464989431005,0.03184631554353656
learned_market,20260912,2482,2021-04-16,0.6069844199651692,0.6017023149124564,0.5838221564624515,0.5765979930888002,-0.00528210505271276,-0.007224163373651282,-0.02316226350271766,-0.025104321823656184,-0.0019420583209385223,-0.006253134213182021,-0.024133292663186923,-0.030386426876368944
learned_market,20260912,2487,2021-04-23,0.6957153692040717,0.6961127776125563,0.6803303116540066,0.6779130329420565,0.0003974084084845675,-0.002417278711950077,-0.01538505755006514,-0.018199744670499785,-0.0028146871204346446,-0.0010099351517327548,-0.016792401110282462,-0.017802336262015217
learned_market,20260912,2492,2021-04-30,0.49572812581073494,0.506777716185217,0.49201001973271014,0.5016273641601973,0.01104959037448211,0.009617344427487129,-0.0037181060780248076,-0.005150352025019789,-0.001432245946994981,0.01033346740098462,-0.004434229051522298,0.005899238349462321
learned_market,20260912,2494,2021-05-07,0.5923668300862341,0.6295696722898538,0.5807398275180289,0.6157560811237136,0.03720284220361969,0.03501625360568472,-0.011627002568205258,-0.013813591166140227,-0.0021865885979349686,0.036109547904652206,-0.012720296867172742,0.023389251037479464
learned_market,20260912,2499,2021-05-14,0.5283594579480488,0.5245953189873707,0.44030877418552455,0.4364888743448008,-0.003764138960678176,-0.0038198998407237283,-0.08805068376252428,-0.08810644464256984,-5.576088004555224e-05,-0.0037920194007009522,-0.08807856420254706,-0.09187058360324801
learned_market,20260912,2504,2021-05-21,0.6202700684440092,0.6306235571227441,0.5842320201479756,0.5931607299862419,0.010353488678734868,0.008928709838266324,-0.03603804829603363,-0.037462827136502175,-0.0014247788404685435,0.009641099258500596,-0.0367504377162679,-0.027109338457767307
learned_market,20260912,2509,2021-05-28,0.5014076959249572,0.43860493474440293,0.39714064839309027,0.3400138761474666,-0.06280276118055422,-0.05712677224562368,-0.10426704753186689,-0.09859105859693634,0.005675988934930543,-0.05996476671308895,-0.10142905306440161,-0.16139381977749057
learned_market,20260912,2514,2021-06-04,0.32971545266050545,0.3376277694254842,0.2760633400443806,0.2856360977090334,0.007912316764978777,0.00957275766465282,-0.05365211261612485,-0.051991671716450805,0.0016604408996740427,0.008742537214815799,-0.052821892166287826,-0.04407935495147203
learned_market,20260912,2519,2021-06-11,0.4358470115181578,0.411110793753397,0.38480442706046697,0.362690403722706,-0.024736217764760815,-0.02211402333776097,-0.05104258445769083,-0.048420390030690985,0.0026221944269998465,-0.023425120551260892,-0.04973148724419091,-0.0731566077954518
learned_market,20260912,2523,2021-06-18,0.39660974147357,0.40271662189449486,0.3511094713818795,0.3569397145891189,0.006106880420924887,0.005830243207239405,-0.0455002700916905,-0.04577690730537598,-0.0002766372136854822,0.005968561814082146,-0.04563858869853324,-0.03967002688445109
learned_market,20260912,2528,2021-06-25,0.2996275446219084,0.2764287811675394,0.2605115505118198,0.23885959573121066,-0.023198763454368998,-0.021651954780609134,-0.03911599411008859,-0.03756918543632873,0.0015468086737598363,-0.022425359117489066,-0.03834258977320866,-0.060767948890697726
learned_market,20260912,2533,2021-07-02,0.5151635455277491,0.5316149603189784,0.5425325027121652,0.5638413080975944,0.016451414791229246,0.02130880538542912,0.02736895718441612,0.032226347778615994,0.004857390594199873,0.018880110088329183,0.029797652481516057,0.04867776256984524
learned_market,20260912,2538,2021-07-09,0.6207119283283139,0.6323183804083492,0.6525237487930524,0.6682615574583365,0.011606452080035301,0.01573780866528407,0.031811820464738516,0.035943177049987285,0.004131356585248769,0.013672130372659685,0.0338774987573629,0.047549629130022586
learned_market,20260912,2543,2021-07-16,0.49005551482262627,0.44339756113041523,0.49580169580614075,0.46316487056791844,-0.04665795369221104,-0.03263682523822231,0.005746180983514482,0.01976730943750321,0.01402112845398873,-0.039647389465216676,0.012756745210508846,-0.02689064425470783
learned_market,20260912,2548,2021-07-23,0.6154753433492549,0.6065302782711068,0.672656059711692,0.6716901053769836,-0.008945065078148073,-0.0009659543347083632,0.057180716362437045,0.06515982710587676,0.00797911074343971,-0.004955509706428218,0.0611702717341569,0.05621476202772868
learned_market,20260912,2553,2021-07-30,0.5234204191777538,0.5520248518911877,0.6190204126211745,0.6377790782914646,0.028604432713433825,0.018758665670290164,0.09559999344342063,0.08575422640027697,-0.00984576704314366,0.023681549191861995,0.0906771099218488,0.11435865911371079
learned_market,20260912,2558,2021-08-06,0.5141172877385481,0.5182822227788084,0.5619612213154432,0.5620158849385081,0.004164935040260276,5.46636230648323e-05,0.04784393357689509,0.04373366215969965,-0.0041102714171954435,0.002109799331662554,0.04578879786829737,0.047898597199959925
learned_market,20260912,2563,2021-08-13,0.799712207667327,0.806198073543303,0.8039136056438129,0.8108395647032963,0.0064858658759759935,0.006925959059483455,0.004201397976485888,0.0046414911599933495,0.00044009318350746174,0.006705912467729724,0.004421444568239619,0.011127357035969343
learned_market,20260912,2568,2021-08-20,0.6945524744678218,0.6620496982325803,0.6596140727982143,0.6280294322603016,-0.03250277623524145,-0.031584640537912656,-0.03493840166960749,-0.034020265972278696,0.0009181356973287924,-0.03204370838657705,-0.03447933382094309,-0.06652304220752014
learned_market,20260912,2573,2021-08-27,0.650209110265474,0.6692365791391216,0.6037964906056064,0.6257242147256149,0.01902746887364759,0.02192772412000854,-0.04641261965986765,-0.0435123644135067,0.00290025524636095,0.020477596496828065,-0.044962492036687174,-0.02448489553985911
learned_market,20260912,2578,2021-09-03,0.5845335348210389,0.5582244070983852,0.5297295065258907,0.5097404365476232,-0.026309127722653702,-0.019989069978267437,-0.05480402829514819,-0.04848397055076192,0.006320057744386265,-0.02314909885046057,-0.051643999422955056,-0.07479309827341563
learned_market,20260912,2583,2021-09-10,0.5978406592956743,0.5866912066521711,0.5367680578459713,0.5296210185238527,-0.0111494526435032,-0.007147039322118576,-0.06107260144970306,-0.05707018812831843,0.004002413321384624,-0.009148245982810888,-0.059071394789010745,-0.06821964077182163
learned_market,20260912,2588,2021-09-17,0.5426754501942058,0.5972180398568436,0.4493593621025565,0.5193801367015844,0.05454258966263781,0.07002077459902795,-0.09331608809164932,-0.07783790315525918,0.015478184936390194,0.06228168213083288,-0.08557699562345425,-0.023295313492621372
learned_market,20260912,2591,2021-09-24,0.43126701380981713,0.47533923012632234,0.35375950588560084,0.4080996777558949,0.04407221631650521,0.05434017187029405,-0.07750750792421629,-0.06723955237042745,0.010267955553788843,0.04920619409339963,-0.07237353014732187,-0.02316733605392224
learned_market,20260912,2596,2021-10-08,0.6941559587516039,0.7023503194106815,0.6662659657142134,0.6809831744972639,0.008194360659077637,0.014717208783050495,-0.02788999303739048,-0.021367144913417624,0.0065228481239728575,0.011455784721064066,-0.024628568975404053,-0.013172784254339986
learned_market,20260912,2601,2021-10-15,0.5572300046897983,0.5465798510112646,0.44979880642901654,0.45422802813278224,-0.010650153678533725,0.004429221703765696,-0.10743119826078179,-0.09235182287848237,0.01507937538229942,-0.0031104659873840146,-0.09989151056963208,-0.1030019765570161
learned_market,20260912,2606,2021-10-22,0.6299600436601378,0.608674690051624,0.6067037330939739,0.5859105732251884,-0.021285353608513802,-0.020793159868785493,-0.02325631056616395,-0.022764116826435643,0.0004921937397283083,-0.021039256738649648,-0.023010213696299797,-0.044049470434949445
learned_market,20260912,2611,2021-10-29,0.464512357293061,0.4910469426230778,0.423591648281666,0.4616186492388085,0.02653458533001679,0.03802700095714251,-0.040920709011394996,-0.029428293384269277,0.011492415627125718,0.03228079314357965,-0.035174501197832136,-0.0028937080542524862
learned_market,20260912,2616,2021-11-05,0.508116852058366,0.4730641219044341,0.5168491836759502,0.4827574898991771,-0.0350527301539319,-0.034091693776773124,0.008732331617584244,0.009693367994743018,0.0009610363771587194,-0.03457221196535251,0.009212849806163631,-0.02535936215918888
learned_market,20260912,2621,2021-11-12,0.6443350708781979,0.5855134562595129,0.6121306462211452,0.5609342157211662,-0.05882161461868496,-0.05119643049997902,-0.032204424657052644,-0.024579240538346703,0.007625184118705941,-0.05500902255933199,-0.028391832597699673,-0.08340085515703166
learned_market,20260912,2626,2021-11-19,0.6693433688568049,0.7063501341693301,0.6869672506941601,0.7204691004818002,0.037006765312525225,0.03350184978764015,0.017623881837355193,0.014118966312470116,-0.003504915524885077,0.035254307550082686,0.015871424074912655,0.05112573162499534
learned_market,20260912,2631,2021-11-26,0.4564357929986235,0.44497431761385875,0.44755092721851186,0.4401761125076062,-0.011461475384764774,-0.007374814710905675,-0.008884865780111662,-0.004798205106252562,0.004086660673859099,-0.009418145047835225,-0.006841535443182112,-0.016259680491017336
learned_market,20260912,2636,2021-12-03,0.41978771600214365,0.44756081392922026,0.44852901962962255,0.48167555886678365,0.027773097927076607,0.0331465392371611,0.028741303627478898,0.03411474493756339,0.0053734413100844924,0.030459818582118853,0.031428024282521144,0.06188784286464
learned_market,20260912,2641,2021-12-10,0.6271976821534841,0.5442289883426192,0.6215290728915869,0.5247538284697796,-0.08296869381086491,-0.0967752444218073,-0.005668609261897273,-0.019475159872839654,-0.01380655061094238,-0.0898719691163361,-0.012571884567368463,-0.10244385368370457
learned_market,20260912,2646,2021-12-17,0.6038032181672566,0.637702086413818,0.5602951324675008,0.6131871089471966,0.03389886824656141,0.05289197647969579,-0.04350808569975573,-0.024514977466621346,0.01899310823313438,0.0433954223631286,-0.03401153158318854,0.009383890779940063
learned_market,20260912,2651,2021-12-24,0.46482306192949696,0.41257188501509157,0.5366246234363572,0.46834383864631973,-0.052251176914405395,-0.06828078479003746,0.07180156150686023,0.055771953631228166,-0.016029607875632068,-0.06026598085222143,0.0637867575690442,0.003520776716822771
learned_market,20260912,2656,2021-12-31,0.6466363276154498,0.4922608189989519,0.7217313216526343,0.5520095259029444,-0.15437550861649785,-0.16972179574968993,0.07509499403718456,0.05974870690399248,-0.015346287133192082,-0.1620486521830939,0.06742185047058852,-0.09462680171250537
learned_market,20260912,2660,2022-01-07,0.7009067848418016,0.7009067848418016,0.7009067848418016,0.7009067848418016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2665,2022-01-14,0.5203651032719439,0.5203651032719439,0.5203651032719439,0.5203651032719439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2670,2022-01-21,0.7176249995689795,0.7176249995689795,0.7176249995689795,0.7176249995689795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2675,2022-01-28,0.5468589290358572,0.5468589290358572,0.5468589290358572,0.5468589290358572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2680,2022-02-11,0.6301827176961465,0.6301827176961465,0.6301827176961465,0.6301827176961465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2685,2022-02-18,0.7133251277073638,0.7133251277073638,0.7133251277073638,0.7133251277073638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2690,2022-02-25,0.7021196640037924,0.7021196640037924,0.7021196640037924,0.7021196640037924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2695,2022-03-04,0.719986373445646,0.719986373445646,0.719986373445646,0.719986373445646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2700,2022-03-11,0.6467498960464059,0.6467498960464059,0.6467498960464059,0.6467498960464059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2705,2022-03-18,0.6307138428823564,0.6307138428823564,0.6307138428823564,0.6307138428823564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2710,2022-03-25,0.5581715372656506,0.5581715372656506,0.5581715372656506,0.5581715372656506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2715,2022-04-01,0.5905723686816398,0.5382131248496382,0.5991821064435501,0.551569504017752,-0.05235924383200152,-0.04761260242579812,0.008609737761910319,0.013356379168113719,0.0047466414062034,-0.04998592312889982,0.010983058465012019,-0.039002864663887804
learned_market,20260912,2718,2022-04-08,0.5651619134469777,0.5345473602910058,0.5863419730405098,0.5563577209569583,-0.030614553155971946,-0.029984252083551488,0.021180059593532086,0.021810360665952544,0.0006303010724204583,-0.030299402619761717,0.021495210129742315,-0.008804192490019402
learned_market,20260912,2723,2022-04-15,0.5782075738978683,0.5416491773159428,0.5816078945940883,0.54495006633686,-0.0365583965819255,-0.0366578282572283,0.003400320696220094,0.003300889020917297,-9.943167530279684e-05,-0.0366081124195769,0.0033506048585686954,-0.033257507561008204
learned_market,20260912,2728,2022-04-22,0.5086735366407256,0.4614151646904667,0.5176395778806545,0.4709720475569697,-0.04725837195025889,-0.046667530323684814,0.008966041239928946,0.009556882866503025,0.000590841626574079,-0.04696295113697185,0.009261462053215985,-0.03770148908375587
learned_market,20260912,2733,2022-04-29,0.354488852979164,0.34976737856741646,0.3741654829393946,0.373162408703797,-0.004721474411747528,-0.0010030742355975897,0.01967662996023062,0.023395030136380557,0.0037184001761499386,-0.002862274323672559,0.021535830048305588,0.01867355572463303
learned_market,20260912,2735,2022-05-06,0.43196496938917867,0.4168654914938189,0.4508537373807271,0.43950625071761934,-0.015099477895359759,-0.011347486663107753,0.018888767991548427,0.022640759223800433,0.0037519912322520055,-0.013223482279233756,0.02076476360767443,0.007541281328440674
learned_market,20260912,2740,2022-05-13,0.4392929502217229,0.43420205583120336,0.4562259709617291,0.4532685701475667,-0.005090894390519518,-0.002957400814162403,0.016933020740006244,0.01906651431636336,0.002133493576357115,-0.004024147602340961,0.0179997675281848,0.01397561992584384
learned_market,20260912,2745,2022-05-20,0.4708416760329488,0.4611678870342426,0.4814874832053989,0.47398170373990617,-0.00967378899870619,-0.007505779465492746,0.010645807172450117,0.012813816705663561,0.002168009533213444,-0.008589784232099468,0.011729811939056839,0.003140027706957371
learned_market,20260912,2750,2022-05-27,0.4574571545139993,0.443612522444472,0.45680373182835793,0.4450875799868306,-0.013844632069527296,-0.011716151841527356,-0.0006534226856413916,0.0014750575423585488,0.0021284802279999404,-0.012780391955527326,0.0004108174283585786,-0.012369574527168747
learned_market,20260912,2759,2022-06-10,0.3474663460356004,0.3666948049033611,0.3491795433452857,0.36959201972794886,0.0192284588677607,0.020412476382663136,0.0017131973096853326,0.0028972148245877682,0.0011840175149024357,0.01982046762521192,0.0023052060671365504,0.02212567369234847
learned_market,20260912,2764,2022-06-17,0.3212471828605167,0.34837588833889865,0.3246249841348855,0.354516426018099,0.027128705478381976,0.02989144188321352,0.003377801274368819,0.006140537679200364,0.002762736404831545,0.02851007368079775,0.004759169476784592,0.03326924315758234
learned_market,20260912,2769,2022-06-24,0.4025755619428385,0.42091468488676076,0.40752863383936816,0.428558117950722,0.01833912294392226,0.021029484111353858,0.004953071896529659,0.007643433063961258,0.0026903611674315986,0.01968430352763806,0.006298252480245459,0.025982556007883517
learned_market,20260912,2774,2022-07-01,0.3925821543273538,0.46872273837503764,0.40733239015414485,0.483424588255187,0.07614058404768381,0.07609219810104217,0.014750235826791025,0.014701849880149387,-4.838594664163809e-05,0.076116391074363,0.014726042853470206,0.0908424339278332
learned_market,20260912,2779,2022-07-08,0.4605216629741631,0.5148098806058842,0.4560109095177045,0.508235209584472,0.05428821763172109,0.05222430006676748,-0.004510753456458572,-0.006574671021412182,-0.00206391756495361,0.05325625884924429,-0.005542712238935377,0.04771354661030891
learned_market,20260912,2784,2022-07-15,0.5098027754769087,0.5482973717053969,0.4971989379213123,0.5266723444882907,0.038494596228488276,0.02947340656697839,-0.012603837555596353,-0.02162502721710624,-0.009021189661509887,0.03398400139773333,-0.017114432386351297,0.016869569011382035
learned_market,20260912,2789,2022-07-22,0.5524679777609933,0.5778662442388967,0.5239094893925521,0.5479804943205844,0.02539826647790333,0.02407100492803227,-0.028558488368441215,-0.029885749918312277,-0.0013272615498710616,0.0247346357029678,-0.029222119143376746,-0.004487483440408946
learned_market,20260912,2794,2022-07-29,0.7218475045000325,0.7075750824751568,0.6627981964698715,0.6422829203500946,-0.014272422024875775,-0.020515276119776882,-0.05904930803016106,-0.06529216212506217,-0.006242854094901107,-0.01739384907232633,-0.062170735077611616,-0.07956458414993794
learned_market,20260912,2799,2022-08-05,0.6532039852224342,0.6433585511734317,0.6239074111124746,0.6085706027801112,-0.00984543404900251,-0.015336808332363394,-0.02929657410995956,-0.034787948393320445,-0.005491374283360884,-0.012591121190682952,-0.03204226125164,-0.044633382442322955
learned_market,20260912,2804,2022-08-12,0.5709775205876944,0.5820326238906476,0.5540016874840548,0.5602209317096867,0.011055103302953229,0.006219244225631915,-0.016975833103639593,-0.021811692180960907,-0.004835859077321314,0.008637173764292572,-0.01939376264230025,-0.010756588878007678
learned_market,20260912,2809,2022-08-19,0.5697718161826372,0.5277378116154066,0.5618146759470443,0.518572929471903,-0.04203400456723061,-0.04324174647514123,-0.007957140235592908,-0.009164882143503528,-0.00120774190791062,-0.04263787552118592,-0.008561011189548218,-0.05119888671073414
learned_market,20260912,2814,2022-08-26,0.6007938734692848,0.5707183763179093,0.5715070426625057,0.5408683007903763,-0.030075497151375474,-0.03063874187212945,-0.029286830806779074,-0.02985007552753305,-0.0005632447207539748,-0.03035711951175246,-0.02956845316715606,-0.05992557267890852
learned_market,20260912,2819,2022-09-02,0.6776668778650508,0.6316605094827048,0.6357795366673071,0.5793617624994282,-0.04600636838234595,-0.056417774167878965,-0.04188734119774362,-0.052298746983276634,-0.010411405785533012,-0.05121207127511246,-0.04709304409051013,-0.09830511536562259
learned_market,20260912,2824,2022-09-09,0.7725381912044669,0.7036699549486207,0.7335393111795059,0.6481681347315736,-0.06886823625584615,-0.08537117644793224,-0.03899888002496099,-0.05550182021704708,-0.01650294019208609,-0.0771197063518892,-0.04725035012100404,-0.12437005647289323
learned_market,20260912,2828,2022-09-16,0.7541769397244196,0.6813811443216725,0.7242458034827969,0.6354493201209194,-0.07279579540274705,-0.08879648336187751,-0.02993113624162269,-0.045931824200753146,-0.016000687959130455,-0.08079613938231228,-0.03793148022118792,-0.1187276196035002
learned_market,20260912,2833,2022-09-23,0.7274092875597576,0.6556225170852648,0.6942897590965703,0.6129995337577642,-0.07178677047449289,-0.08129022533880614,-0.03311952846318733,-0.042622983327500585,-0.009503454864313254,-0.07653849790664952,-0.03787125589534396,-0.11440975380199347
learned_market,20260912,2838,2022-09-30,0.701145229530902,0.6267839437793444,0.683653493181272,0.5977943088444068,-0.07436128575155754,-0.08585918433686524,-0.01749173634962997,-0.02898963493493767,-0.011497898585307698,-0.08011023504421139,-0.02324068564228382,-0.1033509206864952
learned_market,20260912,2843,2022-10-14,0.5970595273904789,0.5496765781069911,0.5890752962028107,0.5438310020093582,-0.04738294928348774,-0.04524429419345255,-0.007984231187668112,-0.005845576097632921,0.002138655090035191,-0.046313621738470145,-0.006914903642650516,-0.05322852538112066
learned_market,20260912,2848,2022-10-21,0.6553886906733675,0.5854765713191099,0.6085023070012431,0.5403970419174638,-0.06991211935425756,-0.06810526508377923,-0.04688638367212439,-0.04507952940164606,0.0018068542704783308,-0.0690086922190184,-0.04598295653688522,-0.11499164875590362
learned_market,20260912,2853,2022-10-28,0.536234004877414,0.5636366222736003,0.5290153546234924,0.5643972045932238,0.027402617396186324,0.03538184996973148,-0.007218650253921655,0.000760582319623504,0.007979232573545159,0.0313922336829589,-0.0032290339671490753,0.028163199715809828
learned_market,20260912,2858,2022-11-04,0.4957647389493266,0.49807218218701355,0.5321566979872064,0.5314053814674545,0.002307443237686946,-0.00075131651975191,0.03639195903787984,0.033333199280440984,-0.003058759757438856,0.0007780633589675179,0.03486257915916041,0.03564064251812793
learned_market,20260912,2863,2022-11-11,0.49717853346026714,0.54319648395961,0.5449451739230565,0.588515660340542,0.04601795049934282,0.04357048641748551,0.04776664046278939,0.04531917638093208,-0.002447464081857309,0.044794218458414164,0.046542908421860735,0.0913371268802749
learned_market,20260912,2868,2022-11-18,0.39757537516440544,0.42246496242395776,0.45067776921276687,0.4721871286191841,0.024889587259552315,0.02150935940641724,0.05310239404836142,0.04972216619522635,-0.003380227853135076,0.023199473332984777,0.051412280121793885,0.07461175345477866
learned_market,20260912,2873,2022-11-25,0.4703283336277873,0.5003301489186371,0.4972726990913411,0.52873673169882,0.03000181529084983,0.031464032607478876,0.026944365463553777,0.02840658278018282,0.0014622173166290442,0.030732923949164354,0.0276754741218683,0.05840839807103265
learned_market,20260912,2878,2022-12-02,0.46280647087624205,0.4829222529017093,0.48798885103290557,0.5054589332332705,0.020115782025467266,0.017470082200364945,0.02518238015666352,0.0225366803315612,-0.002645699825102321,0.018792932112916105,0.02385953024411236,0.042652462357028464
learned_market,20260912,2883,2022-12-09,0.5138988126075588,0.5167422422454644,0.5349905003379803,0.536696492529935,0.0028434296379056256,0.001705992191954664,0.021091687730421582,0.01995425028447062,-0.0011374374459509617,0.0022747109149301448,0.0205229690074461,0.022797679922376246
learned_market,20260912,2888,2022-12-16,0.6075433752083854,0.5640519234762931,0.5715196536912815,0.5255252666890023,-0.043491451732092345,-0.0459943870022792,-0.03602372151710387,-0.038526656787290725,-0.002502935270186857,-0.044742919367185774,-0.0372751891521973,-0.08201810851938307
learned_market,20260912,2893,2022-12-23,0.4612100469329253,0.4501421017768211,0.45010141412161264,0.43066724583611193,-0.011067945156104153,-0.019434168285500708,-0.011108632811312635,-0.01947485594070919,-0.008366223129396555,-0.01525105672080243,-0.015291744376010913,-0.030542801096813343
learned_market,20260912,2898,2022-12-30,0.4443371333138752,0.44204783032835104,0.43657065544337553,0.42800779133441635,-0.0022893029855241553,-0.008562864108959178,-0.007766477870499666,-0.01404003899393469,-0.006273561123435023,-0.005426083547241667,-0.010903258432217178,-0.016329341979458845
learned_market,20260912,2902,2023-01-06,0.30052885603711643,0.30052885603711643,0.30052885603711643,0.30052885603711643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2907,2023-01-13,0.25642703962175933,0.25642703962175933,0.25642703962175933,0.25642703962175933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2912,2023-01-20,0.6884031394091166,0.6884031394091166,0.6884031394091166,0.6884031394091166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2917,2023-02-03,0.48719446040105807,0.48719446040105807,0.48719446040105807,0.48719446040105807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2922,2023-02-10,0.25478983111842135,0.25478983111842135,0.25478983111842135,0.25478983111842135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2927,2023-02-17,0.4079835806267681,0.4079835806267681,0.4079835806267681,0.4079835806267681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2932,2023-02-24,0.7137242634797857,0.7137242634797857,0.7137242634797857,0.7137242634797857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2937,2023-03-03,0.5807881322909977,0.5807881322909977,0.5807881322909977,0.5807881322909977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2942,2023-03-10,0.41460120883303464,0.41460120883303464,0.41460120883303464,0.41460120883303464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2947,2023-03-17,0.30490069121650976,0.30490069121650976,0.30490069121650976,0.30490069121650976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learned_market,20260912,2952,2023-03-24,0.5481390563099999,0.5481390563099999,0.5481390563099999,0.5481390563099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
