cutoff,fit_cutoff,mode,method,seed,family,component,training_n,training_up_n,fit_eligible,offset,status,objective,gradient
2024-03-31,2023-12-07,ready,learned_order_offset,20260911,trend,nonnegative,19,9,True,-0.011152779018478599,interior,14.27990114042181,5.551115123125783e-17
2024-03-31,2023-12-07,ready,learned_order_offset,20260911,volatility,low,44,17,True,-0.15355040478112797,interior,32.25263369748169,-8.881784197001252e-16
2024-03-31,2023-12-07,ready,learned_order_offset,20260911,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-03-31,2023-12-07,ready,learned_order_offset,20260912,trend,negative,33,13,True,-0.08464327105110345,interior,23.032525582482066,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_order_offset,20260912,trend,nonnegative,19,9,True,0.0011889056543484713,interior,14.674066206988435,6.938893903907228e-18
2024-03-31,2023-12-07,ready,learned_order_offset,20260912,volatility,low,44,17,True,-0.11902487306629428,interior,31.739227023402265,4.440892098500626e-16
2024-03-31,2023-12-07,ready,learned_order_offset,20260912,volatility,high,8,5,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_market,20260910,trend,negative,37,14,True,-0.14898394650407953,interior,25.40859659670637,8.881784197001252e-16
2024-06-30,2024-03-07,ready,learned_market,20260910,trend,nonnegative,15,6,True,-0.052795138001841546,interior,11.273524890841504,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_market,20260910,volatility,low,48,17,True,-0.19606213720270566,interior,34.55187418087537,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_market,20260910,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_market,20260911,trend,negative,37,14,True,-0.15569789544446322,interior,26.61059899452719,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_market,20260911,trend,nonnegative,15,6,True,-0.07605312894342647,interior,10.831179665762711,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_market,20260911,volatility,low,48,17,True,-0.2262249693040982,interior,34.46307477205329,8.881784197001252e-16
2024-06-30,2024-03-07,ready,learned_market,20260911,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_market,20260912,trend,negative,37,14,True,-0.0980626032505208,interior,26.47402827622991,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_market,20260912,trend,nonnegative,15,6,True,-0.05393640741079099,interior,10.672433099178926,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_market,20260912,volatility,low,48,17,True,-0.1645613695959931,interior,34.02899084108167,0.0
2024-06-30,2024-03-07,ready,learned_market,20260912,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260910,trend,negative,37,14,True,-0.15152282284217305,interior,25.83366700657058,8.881784197001252e-16
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260910,trend,nonnegative,15,6,True,-0.05215900156374928,interior,11.507436095669984,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260910,volatility,low,48,17,True,-0.19834652527280866,interior,35.2235395775679,0.0
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260910,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260911,trend,negative,37,14,True,-0.16759447712089426,interior,26.173868782376577,1.3322676295501878e-15
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260911,trend,nonnegative,15,6,True,-0.07231604950222556,interior,10.484277048656317,0.0
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260911,volatility,low,48,17,True,-0.23389841162017633,interior,33.65652283114242,1.7763568394002505e-15
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260911,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260912,trend,negative,37,14,True,-0.09307657647447398,interior,26.790750998947754,1.1102230246251565e-15
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260912,trend,nonnegative,15,6,True,-0.054874669034210205,interior,10.747833737081006,0.0
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260912,volatility,low,48,17,True,-0.16186575985771812,interior,34.4195494418027,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_vol_interaction,20260912,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_extension,20260910,trend,negative,37,14,True,-0.15213262191172794,interior,25.410022203848335,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_order_extension,20260910,trend,nonnegative,15,6,True,-0.05125239766910841,interior,11.347836639740008,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_order_extension,20260910,volatility,low,48,17,True,-0.2006479429615995,interior,34.57050023473194,0.0
2024-06-30,2024-03-07,ready,learned_order_extension,20260910,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_extension,20260911,trend,negative,37,14,True,-0.16848970863283336,interior,26.100283418454865,0.0
2024-06-30,2024-03-07,ready,learned_order_extension,20260911,trend,nonnegative,15,6,True,-0.07238860917603743,interior,10.495048374784757,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_order_extension,20260911,volatility,low,48,17,True,-0.2348865435983714,interior,33.557555132238576,1.7763568394002505e-15
2024-06-30,2024-03-07,ready,learned_order_extension,20260911,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_extension,20260912,trend,negative,37,14,True,-0.09794578833379189,interior,25.672750245939742,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_order_extension,20260912,trend,nonnegative,15,6,True,-0.05535440703346972,interior,10.49648007388992,0.0
2024-06-30,2024-03-07,ready,learned_order_extension,20260912,volatility,low,48,17,True,-0.16757901302068867,interior,32.96579658506095,0.0
2024-06-30,2024-03-07,ready,learned_order_extension,20260912,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_offset,20260910,trend,negative,37,14,True,-0.1524764614458461,interior,25.42239581752805,8.881784197001252e-16
2024-06-30,2024-03-07,ready,learned_order_offset,20260910,trend,nonnegative,15,6,True,-0.051080544831023436,interior,11.33710360795853,2.220446049250313e-16
2024-06-30,2024-03-07,ready,learned_order_offset,20260910,volatility,low,48,17,True,-0.2009621860821676,interior,34.56528226394924,2.6645352591003757e-15
2024-06-30,2024-03-07,ready,learned_order_offset,20260910,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_offset,20260911,trend,negative,37,14,True,-0.16827315053311298,interior,26.10218250390446,0.0
2024-06-30,2024-03-07,ready,learned_order_offset,20260911,trend,nonnegative,15,6,True,-0.0723894607662102,interior,10.494783515280144,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_order_offset,20260911,volatility,low,48,17,True,-0.23474167106772575,interior,33.55686943086718,1.7763568394002505e-15
2024-06-30,2024-03-07,ready,learned_order_offset,20260911,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-06-30,2024-03-07,ready,learned_order_offset,20260912,trend,negative,37,14,True,-0.10023345300628667,interior,25.604221986069163,0.0
2024-06-30,2024-03-07,ready,learned_order_offset,20260912,trend,nonnegative,15,6,True,-0.05579860147199775,interior,10.472589374596875,0.0
2024-06-30,2024-03-07,ready,learned_order_offset,20260912,volatility,low,48,17,True,-0.16988732591067351,interior,32.866398351689206,4.440892098500626e-16
2024-06-30,2024-03-07,ready,learned_order_offset,20260912,volatility,high,4,3,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_market,20260910,trend,negative,36,13,True,-0.1787064375074528,interior,24.713924219251606,0.0
2024-09-30,2024-06-27,ready,learned_market,20260910,trend,nonnegative,16,7,True,-0.025002821588063967,interior,11.37730981918317,1.1102230246251565e-16
2024-09-30,2024-06-27,ready,learned_market,20260910,volatility,low,46,15,True,-0.22648012801162748,interior,33.0286548035771,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_market,20260910,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_market,20260911,trend,negative,36,13,True,-0.18553268764805741,interior,25.743719227653948,0.0
2024-09-30,2024-06-27,ready,learned_market,20260911,trend,nonnegative,16,7,True,-0.03358908967078393,interior,9.403562240305728,0.0
2024-09-30,2024-06-27,ready,learned_market,20260911,volatility,low,46,15,True,-0.25009965551772095,interior,31.067147244036757,-8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_market,20260911,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_market,20260912,trend,negative,36,13,True,-0.11985017134597864,interior,25.787426823708135,4.440892098500626e-16
2024-09-30,2024-06-27,ready,learned_market,20260912,trend,nonnegative,16,7,True,-0.00598495163374807,interior,9.597768890873054,4.440892098500626e-16
2024-09-30,2024-06-27,ready,learned_market,20260912,volatility,low,46,15,True,-0.17754355727326426,interior,31.155198331416177,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_market,20260912,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260910,trend,negative,36,13,True,-0.18417342240420592,interior,25.29561587381619,1.3322676295501878e-15
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260910,trend,nonnegative,16,7,True,-0.023689347955953677,interior,11.659014451440497,0.0
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260910,volatility,low,46,15,True,-0.2312633636232444,interior,33.889819716099645,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260910,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260911,trend,negative,36,13,True,-0.1958638984019011,interior,25.33580650209409,0.0
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260911,trend,nonnegative,16,7,True,-0.03620887952882906,interior,9.518811815187352,0.0
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260911,volatility,low,46,15,True,-0.2615786428169593,interior,30.725252774974848,-8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260911,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260912,trend,negative,36,13,True,-0.11500816593214791,interior,26.09562971036827,4.440892098500626e-16
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260912,trend,nonnegative,16,7,True,-0.0032970314050917876,interior,9.538284207143562,1.3877787807814457e-17
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260912,volatility,low,46,15,True,-0.17309351132208806,interior,31.356671727892586,1.3322676295501878e-15
2024-09-30,2024-06-27,ready,learned_vol_interaction,20260912,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_extension,20260910,trend,negative,36,13,True,-0.18203935148478967,interior,24.894327322762187,-4.440892098500626e-16
2024-09-30,2024-06-27,ready,learned_order_extension,20260910,trend,nonnegative,16,7,True,-0.019957978128070097,interior,11.568907664125831,0.0
2024-09-30,2024-06-27,ready,learned_order_extension,20260910,volatility,low,46,15,True,-0.23246839788886248,interior,33.12708061393224,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_order_extension,20260910,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_extension,20260911,trend,negative,36,13,True,-0.1966947383677159,interior,25.274994873258276,4.440892098500626e-16
2024-09-30,2024-06-27,ready,learned_order_extension,20260911,trend,nonnegative,16,7,True,-0.017326356538190903,interior,10.265587769088562,0.0
2024-09-30,2024-06-27,ready,learned_order_extension,20260911,volatility,low,46,15,True,-0.25004181633001266,interior,31.319588560668766,0.0
2024-09-30,2024-06-27,ready,learned_order_extension,20260911,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_extension,20260912,trend,negative,36,13,True,-0.11903739263071839,interior,24.92285399972623,0.0
2024-09-30,2024-06-27,ready,learned_order_extension,20260912,trend,nonnegative,16,7,True,0.00873471021006509,interior,10.425088006275189,2.7755575615628914e-17
2024-09-30,2024-06-27,ready,learned_order_extension,20260912,volatility,low,46,15,True,-0.17408758277160757,interior,30.633968808589383,-8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_order_extension,20260912,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_offset,20260910,trend,negative,36,13,True,-0.18222979815329504,interior,24.900368269426572,1.3322676295501878e-15
2024-09-30,2024-06-27,ready,learned_order_offset,20260910,trend,nonnegative,16,7,True,-0.01972088976258126,interior,11.56156532871287,0.0
2024-09-30,2024-06-27,ready,learned_order_offset,20260910,volatility,low,46,15,True,-0.23265059707401137,interior,33.11556612840459,0.0
2024-09-30,2024-06-27,ready,learned_order_offset,20260910,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_offset,20260911,trend,negative,36,13,True,-0.1964424254030363,interior,25.27478680147369,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_order_offset,20260911,trend,nonnegative,16,7,True,-0.016278302876791946,interior,10.27915765507404,1.1102230246251565e-16
2024-09-30,2024-06-27,ready,learned_order_offset,20260911,volatility,low,46,15,True,-0.24918708515200122,interior,31.329098572556436,8.881784197001252e-16
2024-09-30,2024-06-27,ready,learned_order_offset,20260911,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-09-30,2024-06-27,ready,learned_order_offset,20260912,trend,negative,36,13,True,-0.12125361704947954,interior,24.848005289181284,0.0
2024-09-30,2024-06-27,ready,learned_order_offset,20260912,trend,nonnegative,16,7,True,0.008722765302100654,interior,10.470278215068264,0.0
2024-09-30,2024-06-27,ready,learned_order_offset,20260912,volatility,low,46,15,True,-0.1761858685924998,interior,30.59030817952846,2.220446049250313e-15
2024-09-30,2024-06-27,ready,learned_order_offset,20260912,volatility,high,6,5,False,0.0,insufficient_state_train,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260910,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260910,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260910,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260910,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260911,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260911,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260911,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260911,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260912,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260912,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260912,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_market,20260912,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260910,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260910,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260910,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260910,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260911,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260911,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260911,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260911,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260912,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260912,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260912,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_vol_interaction,20260912,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260910,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260910,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260910,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260910,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260911,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260911,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260911,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260911,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260912,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260912,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260912,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_extension,20260912,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260910,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260910,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260910,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260910,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260911,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260911,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260911,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260911,volatility,high,6,5,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260912,trend,negative,36,12,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260912,trend,nonnegative,16,7,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260912,volatility,low,46,14,False,0.0,annual_reset,,
2024-12-31,2024-09-19,annual_reset,learned_order_offset,20260912,volatility,high,6,5,False,0.0,annual_reset,,
2025-03-31,2024-12-19,ready,learned_market,20260910,trend,negative,28,10,True,-0.12792167441974367,interior,19.703749691622782,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_market,20260910,trend,nonnegative,24,13,True,0.04927302216324732,interior,16.554545039129906,-1.1102230246251565e-16
2025-03-31,2024-12-19,ready,learned_market,20260910,volatility,low,37,13,True,-0.14234564887486345,interior,27.704839402542135,0.0
2025-03-31,2024-12-19,ready,learned_market,20260910,volatility,high,15,10,True,0.0832322257709893,interior,8.4295808860457,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_market,20260911,trend,negative,28,10,True,-0.12581600216290345,interior,18.005212290665355,1.3322676295501878e-15
2025-03-31,2024-12-19,ready,learned_market,20260911,trend,nonnegative,24,13,True,0.03521937361367114,interior,14.238595127577439,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_market,20260911,volatility,low,37,13,True,-0.15336579318008353,interior,23.334277696662355,0.0
2025-03-31,2024-12-19,ready,learned_market,20260911,volatility,high,15,10,True,0.08328906486395152,interior,8.716380538367723,0.0
2025-03-31,2024-12-19,ready,learned_market,20260912,trend,negative,28,10,True,-0.08542686050691634,interior,17.49548467239756,-2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_market,20260912,trend,nonnegative,24,13,True,0.013453169818653257,interior,15.328795488671553,5.551115123125783e-17
2025-03-31,2024-12-19,ready,learned_market,20260912,volatility,low,37,13,True,-0.10232635662396475,interior,22.797299420376216,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_market,20260912,volatility,high,15,10,True,0.04241966619887787,interior,9.95569040580245,0.0
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260910,trend,negative,28,10,True,-0.13310701471148878,interior,20.274984578845164,-8.881784197001252e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260910,trend,nonnegative,24,13,True,0.04026060473958473,interior,16.82802839673492,1.1102230246251565e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260910,volatility,low,37,13,True,-0.14794414216412416,interior,28.601504802740024,8.881784197001252e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260910,volatility,high,15,10,True,0.07394816216547054,interior,8.379696234498486,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260911,trend,negative,28,10,True,-0.13276122198192436,interior,17.95920651733258,-8.881784197001252e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260911,trend,nonnegative,24,13,True,0.035221325489586675,interior,14.245102496393987,1.1102230246251565e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260911,volatility,low,37,13,True,-0.15978213055774615,interior,23.284436678657553,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260911,volatility,high,15,10,True,0.08326011970769653,interior,8.72178420576656,0.0
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260912,trend,negative,28,10,True,-0.07623759365733945,interior,17.534515932821414,8.881784197001252e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260912,trend,nonnegative,24,13,True,0.023138584138172193,interior,15.253061530452758,0.0
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260912,volatility,low,37,13,True,-0.0950828797022982,interior,22.72662060033201,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_vol_interaction,20260912,volatility,high,15,10,True,0.05425365157512706,interior,9.981541574899536,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260910,trend,negative,28,10,True,-0.13755280434474831,interior,20.12737236512395,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260910,trend,nonnegative,24,13,True,0.04386722094880881,interior,16.526451103486227,1.1102230246251565e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260910,volatility,low,37,13,True,-0.1528027932431772,interior,28.085500121499486,-4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260910,volatility,high,15,10,True,0.07919693885923432,interior,8.435242748264281,-2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260911,trend,negative,28,10,True,-0.14495113543697574,interior,18.195759561436056,-4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260911,trend,nonnegative,24,13,True,0.053903089988717456,interior,15.069575811191427,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260911,volatility,low,37,13,True,-0.158933572945274,interior,24.173047246103607,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260911,volatility,high,15,10,True,0.08949316087655099,interior,8.950955468932465,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260912,trend,negative,28,10,True,-0.10581218462723063,interior,18.024647006985205,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260912,trend,nonnegative,24,13,True,0.04618440568908706,interior,15.812633339485705,-1.1102230246251565e-16
2025-03-31,2024-12-19,ready,learned_order_extension,20260912,volatility,low,37,13,True,-0.1195615318008226,interior,23.711449376484723,0.0
2025-03-31,2024-12-19,ready,learned_order_extension,20260912,volatility,high,15,10,True,0.07664394200601879,interior,10.027533505332627,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_order_offset,20260910,trend,negative,28,10,True,-0.1377284253655961,interior,20.133290870906123,-4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_offset,20260910,trend,nonnegative,24,13,True,0.04411012793458674,interior,16.518824969360587,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260910,volatility,low,37,13,True,-0.1529295204728916,interior,28.07562167715417,4.440892098500626e-16
2025-03-31,2024-12-19,ready,learned_order_offset,20260910,volatility,high,15,10,True,0.07941926483072473,interior,8.443346238961997,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260911,trend,negative,28,10,True,-0.14513700947896052,interior,18.215502147424804,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260911,trend,nonnegative,24,13,True,0.05478442103094906,interior,15.077975519119866,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260911,volatility,low,37,13,True,-0.15841252891018792,interior,24.19999530287484,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260911,volatility,high,15,10,True,0.08958915598057049,interior,8.956323528278268,2.220446049250313e-16
2025-03-31,2024-12-19,ready,learned_order_offset,20260912,trend,negative,28,10,True,-0.10837974945803855,interior,18.03808436612048,1.3322676295501878e-15
2025-03-31,2024-12-19,ready,learned_order_offset,20260912,trend,nonnegative,24,13,True,0.047007399031796515,interior,15.837643969000025,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260912,volatility,low,37,13,True,-0.12176536259186838,interior,23.75396065116873,0.0
2025-03-31,2024-12-19,ready,learned_order_offset,20260912,volatility,high,15,10,True,0.07734599678957307,interior,10.022828335323783,4.440892098500626e-16
2025-06-30,2025-03-13,ready,learned_market,20260910,trend,negative,25,13,True,0.04982400102462679,interior,16.717987415078685,2.220446049250313e-16
2025-06-30,2025-03-13,ready,learned_market,20260910,trend,nonnegative,27,14,True,0.039129285575945555,interior,18.550073271276315,-1.1102230246251565e-16
2025-06-30,2025-03-13,ready,learned_market,20260910,volatility,low,32,14,True,-0.01782781057248832,interior,23.2627690396172,5.551115123125783e-17
2025-06-30,2025-03-13,ready,learned_market,20260910,volatility,high,20,13,True,0.11370456923965155,interior,11.89305825040406,4.440892098500626e-16
2025-06-30,2025-03-13,ready,learned_market,20260911,trend,negative,25,13,True,0.0346345030575442,interior,15.686024181545758,0.0
2025-06-30,2025-03-13,ready,learned_market,20260911,trend,nonnegative,27,14,True,0.02687996652743662,interior,16.645539258270677,2.220446049250313e-16
2025-06-30,2025-03-13,ready,learned_market,20260911,volatility,low,32,14,True,-0.03989205444705718,interior,20.490368566815274,0.0
2025-06-30,2025-03-13,ready,learned_market,20260911,volatility,high,20,13,True,0.10960534222774432,interior,11.695719233282334,0.0
2025-06-30,2025-03-13,ready,learned_market,20260912,trend,negative,25,13,True,0.017124627726715656,interior,14.689274880397855,0.0
2025-06-30,2025-03-13,ready,learned_market,20260912,trend,nonnegative,27,14,True,0.013302071827582515,interior,17.322412212732168,5.551115123125783e-17
2025-06-30,2025-03-13,ready,learned_market,20260912,volatility,low,32,14,True,-0.016598577601336595,interior,19.64070137887732,0.0
2025-06-30,2025-03-13,ready,learned_market,20260912,volatility,high,20,13,True,0.050675658922218925,interior,12.34171810628556,2.220446049250313e-16
